facility_id,year,facility_name,facility_city,province,latitude,longitude,naics_code_6digit,naics_code_3digit,company_legal_name,company_trade_name,total_emissions_co2e,intensity_co2e_per_m_gdp,baseline_intensity_2015,carbon_price_nominal,carbon_price_real_2015,delta_price_real_2015,exposure_price_it,first_year,last_year,years_active,obs_count,is_continuous,is_entrant,is_exiter,province_code,green_patent_count,unique_patents,green_patent_stock,green_domains,green_patent_intensity,green_patents_per_tco2e
G10171,2005,Lafarge Bath Cement Plant,BATH,Ontario,,,327310,327,Lafarge North America,Lafarge North America,822279.0,898.1644683256295,727.6172935073488,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,O1,0.0,0.0,0.0,No green patents,0.0,0.0
G10171,2006,Lafarge Bath Cement Plant,BATH,Ontario,,,327310,327,Lafarge North America,Lafarge North America,830281.0,859.2656423309711,727.6172935073488,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,O1,0.0,0.0,0.0,No green patents,0.0,0.0
G10171,2007,Lafarge Bath Cement Plant,BATH,Ontario,,,327310,327,Lafarge North America,Lafarge North America,845388.0,810.4132134004616,727.6172935073488,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,O1,0.0,0.0,0.0,No green patents,0.0,0.0
G10171,2008,Lafarge Bath Cement Plant,BATH,Ontario,,,327310,327,Lafarge Canada Inc,Lafarge North America,781264.0,726.2486087602962,727.6172935073488,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,O1,0.0,0.0,0.0,No green patents,0.0,0.0
G10171,2009,Bath Cement Plant,BATH,Ontario,44.1664,-76.8026,327310,327,Lafarge Canada Inc.,Lafarge Canada,678404.0,625.0043052424819,727.6172935073488,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,O1,0.0,0.0,0.0,No green patents,0.0,0.0
G10171,2010,Bath Cement Plant,BATH,Ontario,44.1664,-76.8026,327310,327,Lafarge Canada Inc.,Lafarge Canada,732521.0,696.7519226265615,727.6172935073488,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,O1,0.0,0.0,0.0,No green patents,0.0,0.0
G10171,2011,Bath Cement Plant,BATH,Ontario,44.1664,-76.8026,327310,327,Lafarge Canada Inc.,Lafarge Canada,705397.0,687.6254746768884,727.6172935073488,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,O1,0.0,0.0,0.0,No green patents,0.0,0.0
G10171,2012,Bath Cement Plant,BATH,Ontario,44.1664,-76.8026,327310,327,Lafarge Canada Inc.,Lafarge Canada,780725.303,708.8084511702867,727.6172935073488,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,O1,0.0,0.0,0.0,No green patents,0.0,0.0
G10171,2013,Bath Cement Plant,BATH,Ontario,44.1664,-76.8026,327310,327,Lafarge Canada Inc.,Lafarge Canada,628083.709,639.760175433069,727.6172935073488,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,O1,0.0,0.0,0.0,No green patents,0.0,0.0
G10171,2014,Bath Cement Plant,BATH,Ontario,44.1664,-76.8026,327310,327,Lafarge Canada Inc.,Lafarge Canada,656484.572,663.8317609020532,727.6172935073488,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,O1,0.0,0.0,0.0,No green patents,0.0,0.0
G10171,2015,Bath Cement Plant,BATH,Ontario,44.1664,-76.8026,327310,327,Lafarge Canada Inc.,Lafarge Canada,803054.89,727.6172935073488,727.6172935073488,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,O1,0.0,0.0,0.0,No green patents,0.0,0.0
G10171,2016,Bath Cement Plant,BATH,Ontario,44.1664,-76.8026,327310,327,Lafarge Canada Inc.,Lafarge Canada,790984.3769,709.844078013482,727.6172935073488,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,O1,0.0,0.0,0.0,No green patents,0.0,0.0
G10171,2017,Bath Cement Plant,BATH,Ontario,44.1664,-76.8026,327310,327,Lafarge Canada Inc.,Lafarge Canada,760747.434,675.455236666834,727.6172935073488,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,O1,0.0,0.0,0.0,No green patents,0.0,0.0
G10171,2018,Bath Cement Plant,BATH,Ontario,44.1664,-76.8026,327310,327,Lafarge Canada Inc.,Lafarge Canada,776345.1551,666.9097059397789,727.6172935073488,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,O1,0.0,0.0,0.0,No green patents,0.0,0.0
G10171,2019,Bath Cement Plant,Bath,Ontario,44.1664,-76.8026,327310,327,Lafarge Canada Inc.,Lafarge Canada,635066.619,610.407155265092,727.6172935073488,20.0,18.61764705882353,18.61764705882353,13546.521964416228,2004,2023,20,20,True,False,False,O1,0.0,0.0,0.0,No green patents,0.0,0.0
G10171,2020,Bath Cement Plant,Bath,Ontario,44.1664,-76.8026,327310,327,Lafarge Canada Inc.,Lafarge Canada,693871.3261,567.0892696248641,727.6172935073488,30.0,27.72262773722628,27.72262773722628,20171.46336307234,2004,2023,20,20,True,False,False,O1,0.0,0.0,0.0,No green patents,0.0,0.0
G10171,2021,Bath Cement Plant,Bath,Ontario,44.1664,-76.8026,327310,327,Lafarge Canada Inc.,Lafarge Canada,710539.3307,501.9774927936797,727.6172935073488,40.0,35.76271186440678,35.76271186440678,26021.56761526281,2004,2023,20,20,True,False,False,O1,0.0,0.0,0.0,No green patents,0.0,0.0
G10171,2022,Bath Cement Plant,Bath,Ontario,44.1664,-76.8026,327310,327,Lafarge Canada Inc.,Lafarge Canada,646688.7272,924.2927528103996,727.6172935073488,50.0,41.86507936507937,41.86507936507937,30461.755740089404,2004,2023,20,20,True,False,False,O1,0.0,0.0,0.0,No green patents,0.0,0.0
G10171,2023,Bath Cement Plant,Bath,Ontario,44.1664,-76.8026,327310,327,Lafarge Canada Inc.,Lafarge Canada,708922.0966,924.0883677722292,727.6172935073488,65.0,52.38064926798218,52.38064926798218,38113.066252526885,2004,2023,20,20,True,False,False,O1,0.0,0.0,0.0,No green patents,0.0,0.0
G10172,2004,Lafarge Canada Inc. - Woodstock Plant,WOODSTOCK,Ontario,,,327310,327,Lafarge Canada Inc.,Lafarge Canada Inc.,451054.0,974.8635243483232,727.6172935073488,0.0,0.0,0.0,0.0,2004,2008,5,5,True,False,True,O1,0.0,0.0,0.0,No green patents,0.0,0.0
G10172,2005,Lafarge Canada Inc. - Woodstock Plant,WOODSTOCK,Ontario,,,327310,327,Lafarge Canada Inc.,Lafarge Canada Inc.,483585.0,898.1644683256295,727.6172935073488,0.0,0.0,0.0,0.0,2004,2008,5,5,True,False,True,O1,0.0,0.0,0.0,No green patents,0.0,0.0
G10172,2006,Lafarge Canada Inc. - Woodstock Plant,WOODSTOCK,Ontario,,,327310,327,Lafarge Canada Inc.,Lafarge Canada Inc.,521483.0,859.2656423309711,727.6172935073488,0.0,0.0,0.0,0.0,2004,2008,5,5,True,False,True,O1,0.0,0.0,0.0,No green patents,0.0,0.0
G10172,2007,Lafarge Canada Inc. - Woodstock Plant,WOODSTOCK,Ontario,,,327310,327,Lafarge Canada Inc.,Lafarge Canada Inc.,479330.0,810.4132134004616,727.6172935073488,0.0,0.0,0.0,0.0,2004,2008,5,5,True,False,True,O1,0.0,0.0,0.0,No green patents,0.0,0.0
G10172,2008,Lafarge Canada Inc. - Woodstock Plant,WOODSTOCK,Ontario,,,327310,327,Lafarge Canada Inc.,Lafarge Canada Inc.,220315.0,726.2486087602962,727.6172935073488,0.0,0.0,0.0,0.0,2004,2008,5,5,True,False,True,O1,0.0,0.0,0.0,No green patents,0.0,0.0
G10173,2004,Lafarge Kamloops Plant,KAMLOOPS,British Columbia,,,327310,327,Lafarge Canada Inc.,Lafarge Canada Inc.,138354.5533,1121.9306951547817,866.8166448372016,0.0,0.0,0.0,0.0,2004,2018,15,15,True,False,True,B1,0.0,0.0,0.0,No green patents,0.0,0.0
G10173,2005,Lafarge Kamloops Plant,KAMLOOPS,British Columbia,,,327310,327,Lafarge Canada Inc.,Lafarge Canada Inc.,183009.2696,1077.8076388214872,866.8166448372016,0.0,0.0,0.0,0.0,2004,2018,15,15,True,False,True,B1,0.0,0.0,0.0,No green patents,0.0,0.0
G10173,2006,Lafarge Kamloops Plant,KAMLOOPS,British Columbia,,,327310,327,Lafarge Canada Inc.,Lafarge Canada Inc.,173940.6372,973.033205037338,866.8166448372016,0.0,0.0,0.0,0.0,2004,2018,15,15,True,False,True,B1,0.0,0.0,0.0,No green patents,0.0,0.0
G10173,2007,Lafarge Kamloops Plant,KAMLOOPS,British Columbia,,,327310,327,Lafarge Canada Inc.,Lafarge Canada Inc.,170240.8305,819.0966932423928,866.8166448372016,0.0,0.0,0.0,0.0,2004,2018,15,15,True,False,True,B1,0.0,0.0,0.0,No green patents,0.0,0.0
G10173,2008,Lafarge Kamloops Plant,KAMLOOPS,British Columbia,,,327310,327,Lafarge Canada Inc.,Lafarge Canada Inc.,180895.0,816.2245001096892,866.8166448372016,0.0,0.0,0.0,0.0,2004,2018,15,15,True,False,True,B1,0.0,0.0,0.0,No green patents,0.0,0.0
G10173,2009,Kamloops Plant,KAMLOOPS,British Columbia,50.6629,-120.066,327310,327,Lafarge Canada Inc.,Lafarge Canada,121643.0,657.492992413042,866.8166448372016,0.0,0.0,0.0,0.0,2004,2018,15,15,True,False,True,B1,0.0,0.0,0.0,No green patents,0.0,0.0
G10173,2010,Kamloops Plant,KAMLOOPS,British Columbia,50.6629,-120.066,327310,327,Lafarge Canada Inc.,Lafarge Canada,133166.4463,732.6305282681724,866.8166448372016,0.0,0.0,0.0,0.0,2004,2018,15,15,True,False,True,B1,0.0,0.0,0.0,No green patents,0.0,0.0
G10173,2011,Kamloops Plant,KAMLOOPS,British Columbia,50.6629,-120.066,327310,327,Lafarge Canada Inc.,Lafarge Canada,152964.0,816.4860557352567,866.8166448372016,0.0,0.0,0.0,0.0,2004,2018,15,15,True,False,True,B1,0.0,0.0,0.0,No green patents,0.0,0.0
G10173,2012,Kamloops Plant,KAMLOOPS,British Columbia,50.6629,-120.0657,327310,327,Lafarge Canada Inc.,Lafarge Canada,128359.0,788.3296426888061,866.8166448372016,0.0,0.0,0.0,0.0,2004,2018,15,15,True,False,True,B1,0.0,0.0,0.0,No green patents,0.0,0.0
G10173,2013,Kamloops Plant,KAMLOOPS,British Columbia,50.6629,-120.0657,327310,327,Lafarge Canada Inc.,Lafarge Canada,144665.711,901.7471263559098,866.8166448372016,0.0,0.0,0.0,0.0,2004,2018,15,15,True,False,True,B1,0.0,0.0,0.0,No green patents,0.0,0.0
G10173,2014,Kamloops Plant,KAMLOOPS,British Columbia,50.6629,-120.0657,327310,327,Lafarge Canada Inc.,Lafarge Canada,167653.3304,860.2764892634151,866.8166448372016,0.0,0.0,0.0,0.0,2004,2018,15,15,True,False,True,B1,0.0,0.0,0.0,No green patents,0.0,0.0
G10173,2015,Kamloops Plant,KAMLOOPS,British Columbia,50.6629,-120.0657,327310,327,Lafarge Canada Inc.,Lafarge Canada,172483.815,866.8166448372016,866.8166448372016,0.0,0.0,0.0,0.0,2004,2018,15,15,True,False,True,B1,0.0,0.0,0.0,No green patents,0.0,0.0
G10173,2016,Kamloops Plant,KAMLOOPS,British Columbia,50.6629,-120.0657,327310,327,Lafarge Canada Inc.,Lafarge Canada,112610.5115,703.9412624449187,866.8166448372016,0.0,0.0,0.0,0.0,2004,2018,15,15,True,False,True,B1,0.0,0.0,0.0,No green patents,0.0,0.0
G10173,2017,Kamloops Plant,KAMLOOPS,British Columbia,,,327310,327,Lafarge Canada Inc.,Lafarge Canada,164.427015,544.6546150791658,866.8166448372016,0.0,0.0,0.0,0.0,2004,2018,15,15,True,False,True,B1,0.0,0.0,0.0,No green patents,0.0,0.0
G10173,2018,Kamloops Plant,KAMLOOPS,British Columbia,50.6629,-120.0657,327310,327,Lafarge Canada Inc.,Lafarge Canada,261.594,604.1862979515463,866.8166448372016,0.0,0.0,0.0,0.0,2004,2018,15,15,True,False,True,B1,0.0,0.0,0.0,No green patents,0.0,0.0
G10174,2004,Lakeview Generating Station,MISSISSAUGA,Ontario,,,221112,221,Ontario Power Generation,OPG,2324687.0,1285.696741383693,353.9796366985973,0.0,0.0,0.0,0.0,2004,2005,2,2,True,False,True,O1,24.066666666666663,55.0,66.962678125,"Renewable: Wind power, Grid: Power supply/distribution, Power: Conversion for renewables/storage",2.8805029720130063e-05,1.0352648191634687e-05
G10174,2005,Lakeview Generating Station,MISSISSAUGA,Ontario,,,221112,221,Ontario Power Generation,OPG,720576.0,1362.6424194450694,353.9796366985973,0.0,0.0,0.0,0.0,2004,2005,2,2,True,False,True,O1,17.316666666666666,41.0,74.23494307291666,"Renewable: Hydropower machines, Renewable: Solar direct conversion, Grid: Power supply/distribution",0.00010302167026506109,2.4031700565473547e-05
G10175,2004,Lambton Generating Station,COURTRIGHT,Ontario,,,221112,221,Ontario Power Generation,OPG,7203493.0,1285.696741383693,353.9796366985973,0.0,0.0,0.0,0.0,2004,2013,10,10,True,False,True,O1,24.066666666666663,55.0,66.962678125,"Renewable: Wind power, Grid: Power supply/distribution, Power: Conversion for renewables/storage",9.29586217755747e-06,3.340971757266463e-06
G10175,2005,Lambton Generating Station,COURTRIGHT,Ontario,,,221112,221,Ontario Power Generation,OPG,8732466.0,1362.6424194450694,353.9796366985973,0.0,0.0,0.0,0.0,2004,2013,10,10,True,False,True,O1,17.316666666666666,41.0,74.23494307291666,"Renewable: Hydropower machines, Renewable: Solar direct conversion, Grid: Power supply/distribution",8.501028583783397e-06,1.9830213672365475e-06
G10175,2006,Lambton Generating Station,COURTRIGHT,Ontario,,,221112,221,Ontario Power Generation,OPG,6481483.751,1194.266670986496,353.9796366985973,0.0,0.0,0.0,0.0,2004,2013,10,10,True,False,True,O1,21.666666666666668,49.0,84.76636827864583,"Renewable: Hydropower machines, Grid: Power supply/distribution, Renewable: Wind power",1.3078235097876716e-05,3.342855972341798e-06
G10175,2007,Lambton Generating Station,COURTRIGHT,Ontario,,,221112,221,Ontario Power Generation,OPG,8496702.3,1362.6013933194288,353.9796366985973,0.0,0.0,0.0,0.0,2004,2013,10,10,True,False,True,O1,20.9,46.0,92.95141303684896,"Grid: Power supply/distribution, Renewable: Wind power, Power: Conversion for renewables/storage",1.0939704576544826e-05,2.459777836396598e-06
G10175,2008,Lambton Generating Station,COURTRIGHT,Ontario,,,221112,221,Ontario Power Generation,OPG,6401461.0,1066.1228714641552,353.9796366985973,0.0,0.0,0.0,0.0,2004,2013,10,10,True,False,True,O1,17.316666666666666,40.0,96.32536774798828,"Renewable: Wind power, Renewable: Hydropower machines, Grid: Power supply/distribution",1.5047403670504011e-05,2.7051116404000067e-06
G10175,2009,Lambton Generating Station,COURTRIGHT,Ontario,42.7955,-82.4731,221112,221,Ontario Power Generation Inc.,OPG,3790674.49,773.7173310266728,353.9796366985973,0.0,0.0,0.0,0.0,2004,2013,10,10,True,False,True,O1,16.75952380952381,39.0,98.63608639531384,"Renewable: Hydropower machines, Grid: Power supply/distribution, Power: Conversion for renewables/storage",2.602072181494904e-05,4.421251113419609e-06
G10175,2010,Lambton Generating Station,COURTRIGHT,Ontario,42.7955,-82.4731,221112,221,Ontario Power Generation Inc.,OPG,3338179.302,974.7161973331296,353.9796366985973,0.0,0.0,0.0,0.0,2004,2013,10,10,True,False,True,O1,26.816666666666663,60.0,110.65734010268342,"Renewable: Hydropower machines, Renewable: Wind power, Grid: Power supply/distribution",3.314901031121528e-05,8.033321233104532e-06
G10175,2011,Lambton Generating Station,COURTRIGHT,Ontario,,,221112,221,Ontario Power Generation Inc.,OPG,1266760.63,658.707570595071,353.9796366985973,0.0,0.0,0.0,0.0,2004,2013,10,10,True,False,True,O1,33.266666666666666,72.0,127.32540575394756,"Power: Conversion for renewables/storage, Grid: Power supply/distribution, Buildings: HVAC energy efficiency",0.00010051260099072354,2.6261209796729053e-05
G10175,2012,Lambton Generating Station,COURTRIGHT,Ontario,42.7955,-82.4731,221112,221,Ontario Power Generation Inc.,OPG,2247150.667,678.4721766694826,353.9796366985973,0.0,0.0,0.0,0.0,2004,2013,10,10,True,False,True,O1,36.86666666666667,79.0,145.09326155752208,"Grid: Power supply/distribution, Storage: Electrodes for batteries/fuel cells, Renewable: Hydropower machines",6.456766058825289e-05,1.64059612059233e-05
G10175,2013,Lambton Generating Station,COURTRIGHT,Ontario,42.7955,-82.4731,221112,221,Ontario Power Generation Inc.,OPG,1600273.344,569.2975504118118,353.9796366985973,0.0,0.0,0.0,0.0,2004,2013,10,10,True,False,True,O1,23.80952380952381,57.0,147.13879613341757,"Renewable: Wind power, Grid: Power supply/distribution, Power: Conversion for renewables/storage",9.194603952199404e-05,1.4878410553293456e-05
G10176,2004,Lehigh Inland Cement,EDMONTON,Alberta,,,327310,327,Lehigh Inland Cement Limited,Lehigh Inland Cement Limited,796176.0,726.4642233753018,501.27975827642257,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,A1,0.0,0.0,0.0,No green patents,0.0,0.0
G10176,2005,Lehigh Inland Cement,EDMONTON,Alberta,,,327310,327,Lehigh Inland Cement Limited,Lehigh Inland Cement Limited,939090.0,623.0281422852153,501.27975827642257,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,A1,0.0,0.0,0.0,No green patents,0.0,0.0
G10176,2006,Lehigh Inland Cement,EDMONTON,Alberta,,,327310,327,Lehigh Inland Cement Limited,Lehigh Inland Cement Limited,931800.0,602.3115484923566,501.27975827642257,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,A1,0.0,0.0,0.0,No green patents,0.0,0.0
G10176,2007,Lehigh Inland Cement,EDMONTON,Alberta,,,327310,327,Lehigh Inland Cement Limited,Lehigh Inland Cement Limited,849720.0,532.94541653891,501.27975827642257,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,A1,0.0,0.0,0.0,No green patents,0.0,0.0
G10176,2008,Lehigh Inland Cement,EDMONTON,Alberta,,,327310,327,Lehigh Cement,Lehigh Cement,838009.0,517.6807728892597,501.27975827642257,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,A1,0.0,0.0,0.0,No green patents,0.0,0.0
G10176,2009,Edmonton Plant,EDMONTON,Alberta,,,327310,327,Lehigh Cement,Lehigh Cement,617210.0,498.083967028406,501.27975827642257,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,A1,0.0,0.0,0.0,No green patents,0.0,0.0
G10176,2010,Edmonton Plant,EDMONTON,Alberta,,,327310,327,"Lehigh Cement, A Division Of Lehigh Hanson Materials Ltd.",Lehigh Cement,795448.8647,566.083902478342,501.27975827642257,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,A1,0.0,0.0,0.0,No green patents,0.0,0.0
G10176,2011,Edmonton Plant,EDMONTON,Alberta,53.58051,-113.60328,327310,327,"Lehigh Cement, A Division Of Lehigh Hanson Materials Ltd.",Lehigh Cement,800518.1636,598.6540646762351,501.27975827642257,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,A1,0.0,0.0,0.0,No green patents,0.0,0.0
G10176,2012,Edmonton Plant,EDMONTON,Alberta,53.58051,-113.60328,327310,327,Lehigh Hanson Materials Ltd.,Lehigh Cement,761699.4052,561.6201047791069,501.27975827642257,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,A1,0.0,0.0,0.0,No green patents,0.0,0.0
G10176,2013,Edmonton Plant,EDMONTON,Alberta,53.58051,-113.60328,327310,327,Lehigh Hanson Materials Ltd.,Lehigh Cement,679223.7917,558.4674200061936,501.27975827642257,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,A1,0.0,0.0,0.0,No green patents,0.0,0.0
G10176,2014,Edmonton Plant,EDMONTON,Alberta,53.58051,-113.60328,327310,327,Lehigh Hanson Materials Ltd.,Lehigh Cement,732004.3194,493.8227106334118,501.27975827642257,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,A1,0.0,0.0,0.0,No green patents,0.0,0.0
G10176,2015,Edmonton Plant,EDMONTON,Alberta,53.5805,-113.603,327310,327,Lehigh Hanson Materials Ltd.,Lehigh Cement,717202.6406,501.27975827642257,501.27975827642257,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,A1,0.0,0.0,0.0,No green patents,0.0,0.0
G10176,2016,Edmonton Plant,EDMONTON,Alberta,53.5805,-113.603,327310,327,Lehigh Hanson Materials Ltd.,Lehigh Cement,509331.2558,459.0980564345829,501.27975827642257,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,A1,0.0,0.0,0.0,No green patents,0.0,0.0
G10176,2017,Edmonton Plant,EDMONTON,Alberta,53.58051,-113.60328,327310,327,Lehigh Hanson Materials Ltd.,Lehigh Cement,600458.7974,648.9528443930184,501.27975827642257,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,A1,0.0,0.0,0.0,No green patents,0.0,0.0
G10176,2018,Edmonton Plant,EDMONTON,Alberta,53.58051,-113.60328,327310,327,Lehigh Hanson Materials Ltd.,Lehigh Cement,558691.2429,577.1178696975416,501.27975827642257,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,A1,0.0,0.0,0.0,No green patents,0.0,0.0
G10176,2019,Edmonton Plant,EDMONTON,Alberta,53.58051,-113.60328,327310,327,Lehigh Hanson Materials Ltd.,Lehigh Cement,558451.1671,530.0867796359305,501.27975827642257,20.0,18.61764705882353,18.61764705882353,9332.649617322808,2004,2023,20,20,True,False,False,A1,0.0,0.0,0.0,No green patents,0.0,0.0
G10176,2020,Edmonton Plant,EDMONTON,Alberta,53.58051,-113.60328,327310,327,Lehigh Hanson Materials Ltd.,Lehigh Cement,483964.78,498.3640584145276,501.27975827642257,30.0,27.72262773722628,27.72262773722628,13896.792130904036,2004,2023,20,20,True,False,False,A1,0.0,0.0,0.0,No green patents,0.0,0.0
G10176,2021,Edmonton Plant,Edmonton,Alberta,53.58051,-113.60328,327310,327,Lehigh Hanson Materials Ltd.,Lehigh Cement,594476.4584,612.0899804236847,501.27975827642257,40.0,35.76271186440678,35.76271186440678,17927.123558699182,2004,2023,20,20,True,False,False,A1,0.0,0.0,0.0,No green patents,0.0,0.0
G10176,2022,Edmonton Plant,Edmonton,Alberta,53.58051,-113.60328,327310,327,Heidelberg Materials Canada Limited,Heidelberg Materials,530695.4847,1187.4092350430126,501.27975827642257,50.0,41.86507936507937,41.86507936507937,20986.11686435023,2004,2023,20,20,True,False,False,A1,0.0,0.0,0.0,No green patents,0.0,0.0
G10176,2023,Edmonton Plant,Edmonton,Alberta,53.58051,-113.60328,327310,327,Heidelberg Materials Canada Limited,Heidelberg Materials,607265.585,1257.5618942378094,501.27975827642257,65.0,52.38064926798218,52.38064926798218,26257.359203416177,2004,2023,20,20,True,False,False,A1,0.0,0.0,0.0,No green patents,0.0,0.0
G10177,2004,Lennox Generating Station,GREATER NAPANEE,Ontario,,,221112,221,Ontario Power Generation,OPG,637988.0,1285.696741383693,353.9796366985973,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,O1,24.066666666666663,55.0,66.962678125,"Renewable: Wind power, Grid: Power supply/distribution, Power: Conversion for renewables/storage",0.00010495914989780372,3.77227575858271e-05
G10177,2005,Lennox Generating Station,GREATER NAPANEE,Ontario,,,221112,221,Ontario Power Generation,OPG,986362.0,1362.6424194450694,353.9796366985973,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,O1,17.316666666666666,41.0,74.23494307291666,"Renewable: Hydropower machines, Renewable: Solar direct conversion, Grid: Power supply/distribution",7.52613574660385e-05,1.7556096713647388e-05
G10177,2006,Lennox Generating Station,GREATER NAPANEE,Ontario,,,221112,221,Ontario Power Generation,OPG,304984.2,1194.266670986496,353.9796366985973,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,O1,21.666666666666668,49.0,84.76636827864583,"Renewable: Hydropower machines, Grid: Power supply/distribution, Renewable: Wind power",0.0002779369169899484,7.104193157109996e-05
G10177,2007,Lennox Generating Station,GREATER NAPANEE,Ontario,,,221112,221,Ontario Power Generation,OPG,607471.0,1362.6013933194288,353.9796366985973,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,O1,20.9,46.0,92.95141303684896,"Grid: Power supply/distribution, Renewable: Wind power, Power: Conversion for renewables/storage",0.00015301374557279105,3.440493455654673e-05
G10177,2008,Lennox Generating Station,GREATER NAPANEE,Ontario,,,221112,221,Ontario Power Generation,OPG,288561.0,1066.1228714641552,353.9796366985973,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,O1,17.316666666666666,40.0,96.32536774798828,"Renewable: Wind power, Renewable: Hydropower machines, Grid: Power supply/distribution",0.0003338128428581419,6.0010419518461145e-05
G10177,2009,Lennox Generating Station,GREATER NAPANEE,Ontario,,,221112,221,Ontario Power Generation Inc.,OPG,222401.0,773.7173310266728,353.9796366985973,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,O1,16.75952380952381,39.0,98.63608639531384,"Renewable: Hydropower machines, Grid: Power supply/distribution, Power: Conversion for renewables/storage",0.0004435055885329375,7.53572322495124e-05
G10177,2010,Lennox Generating Station,GREATER NAPANEE,Ontario,,,221112,221,Ontario Power Generation Inc.,OPG,121440.75,974.7161973331296,353.9796366985973,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,O1,26.816666666666663,60.0,110.65734010268342,"Renewable: Hydropower machines, Renewable: Wind power, Grid: Power supply/distribution",0.0009112043535854597,0.00022082099020853102
G10177,2011,Lennox Generating Station,GREATER NAPANEE,Ontario,44.1176,-76.9086,221112,221,Ontario Power Generation Inc.,OPG,103682.22,658.707570595071,353.9796366985973,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,O1,33.266666666666666,72.0,127.32540575394756,"Power: Conversion for renewables/storage, Grid: Power supply/distribution, Buildings: HVAC energy efficiency",0.001228035103356656,0.000320852183399108
G10177,2012,Lennox Generating Station,GREATER NAPANEE,Ontario,44.1176,-76.9086,221112,221,Ontario Power Generation Inc.,OPG,183086.0,678.4721766694826,353.9796366985973,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,O1,36.86666666666667,79.0,145.09326155752208,"Grid: Power supply/distribution, Storage: Electrodes for batteries/fuel cells, Renewable: Hydropower machines",0.0007924869272228466,0.00020136256549745294
G10177,2013,Lennox Generating Station,GREATER NAPANEE,Ontario,44.1176,-76.9086,221112,221,Ontario Power Generation Inc.,OPG,57199.5,569.2975504118118,353.9796366985973,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,O1,23.80952380952381,57.0,147.13879613341757,"Renewable: Wind power, Grid: Power supply/distribution, Power: Conversion for renewables/storage",0.0025723790615900066,0.0004162540548348117
G10177,2014,Lennox Generating Station,GREATER NAPANEE,Ontario,44.11762,-76.90861,221112,221,Ontario Power Generation Inc.,OPG,161203.0,373.1681438686282,353.9796366985973,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,O1,15.25,35.0,140.31797671340493,"Renewable: Wind power, Power: Conversion for renewables/storage, Grid: Power supply/distribution",0.0008704427133080956,9.460121709893736e-05
G10177,2015,Lennox Generating Station,GREATER NAPANEE,Ontario,44.11762,-76.90861,221112,221,Ontario Power Generation Inc.,OPG,55606.0,353.9796366985973,353.9796366985973,0.0,0.0,0.0,0.0,2004,2023,20,20,True,False,False,O1,22.642857142857142,54.0,141.91313734925134,"Power: Conversion for renewables/storage, Renewable: Wind power, Renewable: Hydropower machines",0.0025521191481000494,0.00040720168943741937
