company_id_raw,company_id,year,company_name,company_trade_name,province,num_provinces,multi_province_dummy,naics_code_3digit,num_facilities,total_emissions_co2e,intensity_co2e_per_m_gdp,carbon_price_real_2015,exposure_price_it,green_patent_count,unique_patents,green_patent_stock,green_patent_intensity
MACKENZIE PULP MILL CORPORATION,MACKENZIE PULP MILL CORPORATION,2021,Mackenzie Pulp Mill Corporation,Mackenzie Pulp Mill Corporation,British Columbia,1,0,322,1,43.8056,337.0984820638532,35.76271186440678,7949.511704988988,0.0,0.0,0.0,0.0
MACKENZIE REGIONAL WASTE MANAGEMENT COMMISSION,MACKENZIE REGIONAL WASTE MANAGEMENT COMMISSION,2023,Mackenzie Regional Waste Management Commission,Mackenzie Regional Waste Management Commission,Alberta,1,0,562,1,12211.8276,817.8566415934862,52.38064926798218,6571.954541410558,0.3333333333333333,1.0,11.092342157934484,0.0009083277721620049
MAGELLAN AEROSPACE,MAGELLAN AEROSPACE,2009,Magellan Aerospace,Haley Industries Limited,Ontario,1,0,331,1,111214.546,728.9191309965245,0.0,0.0,4.166666666666666,11.0,14.87760438974349,0.0001337739075043609
MAGELLAN AEROSPACE LIMITED,MAGELLAN AEROSPACE LIMITED,2008,Magellan Aerospace Limited,Haley Industries Limited,Ontario,1,0,331,1,151761.1481,665.2833740598737,0.0,0.0,1.3333333333333333,3.0,12.601103203619791,8.30324714947237e-05
MAGELLAN AEROSPACE LIMITED,MAGELLAN AEROSPACE LIMITED,2010,Magellan Aerospace Limited,Haley Industries Limited,Ontario,1,0,331,1,98517.28685,697.5023668431566,0.0,0.0,2.95,7.0,15.595963731281966,0.00015830687415324375
MAGELLAN AEROSPACE LIMITED,MAGELLAN AEROSPACE LIMITED,2011,Magellan Aerospace Limited,Haley Industries Limited,Ontario,1,0,331,1,54243.40798,638.1013573901427,0.0,0.0,0.5,1.0,13.756569171589671,0.0002536081283215434
MAGELLAN AEROSPACE LIMITED,MAGELLAN AEROSPACE LIMITED,2012,Magellan Aerospace Limited,Haley Industries Limited,Ontario,1,0,331,1,86329.13689,722.5590447472307,0.0,0.0,1.25,3.0,12.94308379585122,0.0001499271771052595
MAGELLAN AEROSPACE LIMITED HALEY,MAGELLAN AEROSPACE LIMITED HALEY,2013,"Magellan Aerospace Limited, Haley",,Ontario,1,0,331,1,63788.76515,667.8224534649341,0.0,0.0,3.8333333333333335,10.0,14.83495455980687,0.00023256375201686862
MAGELLAN AEROSPACE LIMITED HALEY,MAGELLAN AEROSPACE LIMITED HALEY,2017,"Magellan Aerospace Limited, Haley",,Ontario,1,0,331,1,33109.13689,594.9398415794159,0.0,0.0,1.8611111111111112,5.0,12.995133443129628,0.0003924938752195188
MAGELLAN AEROSPACE LIMITED HALEY,MAGELLAN AEROSPACE LIMITED HALEY,2018,"Magellan Aerospace Limited, Haley",,Ontario,1,0,331,1,34751.75091,657.6690047061239,0.0,0.0,1.1111111111111112,3.0,12.156974537771294,0.00034982336772772677
MAGELLAN AEROSPACE LIMITED HALEY,MAGELLAN AEROSPACE LIMITED HALEY,2019,"Magellan Aerospace Limited, Haley",,Ontario,1,0,331,1,34747.70727,696.6380059713715,18.61764705882353,10076.63994463395,2.45,7.0,12.7834283571056,0.0003678927146983992
MAGELLAN AEROSPACE LIMITED HALEY,MAGELLAN AEROSPACE LIMITED HALEY,2020,"Magellan Aerospace Limited, Haley",,Ontario,1,0,331,1,39337.12036,701.9785878511987,27.72262773722628,15004.63174237464,3.033333333333333,8.0,13.899247436873091,0.00035333667817247135
MAGELLAN AEROSPACE LIMITED HALEY,MAGELLAN AEROSPACE LIMITED HALEY,2021,"Magellan Aerospace Limited, Haley",,Ontario,1,0,331,1,29145.58965,559.9009979687693,35.76271186440678,19356.257520765783,4.5,10.0,16.31436032134213,0.0005597539976804734
MAGELLAN AEROSPACE LIMITED HALEY,MAGELLAN AEROSPACE LIMITED HALEY,2022,"Magellan Aerospace Limited, Haley",,Ontario,1,0,331,1,34184.39014,1155.6997831656408,41.86507936507937,22659.110986610736,4.75,10.0,18.61720627314081,0.0005446113327426706
MAGELLAN AEROSPACE LIMITED HALEY,MAGELLAN AEROSPACE LIMITED HALEY,2023,"Magellan Aerospace Limited, Haley",,Ontario,1,0,331,1,49055.56852,1217.094288727077,52.38064926798218,28350.57196389692,0.25,1.0,16.07462533216969,0.00032768197000134755
MAGNA EXTERIORS INC,MAGNA EXTERIORS INC,2017,Magna Exteriors Inc.,,Ontario,1,0,336,1,42329.0201,5.925985687269939,0.0,0.0,12.852380952380951,19.0,80.91910454593184,0.0019116696855907573
MAGNA EXTERIORS INC,MAGNA EXTERIORS INC,2018,Magna Exteriors Inc.,,Ontario,1,0,336,1,39597.4344,6.396410329740002,0.0,0.0,11.633333333333333,17.0,80.4145721973754,0.002030802586477052
MAGNA EXTERIORS INC,MAGNA EXTERIORS INC,2019,Magna Exteriors Inc.,,Ontario,1,0,336,1,40795.14,6.88765246225216,18.61764705882353,66.04020209747459,22.919047619047618,32.0,91.27143398681672,0.0022373114539334027
MAGNA EXTERIORS INC,MAGNA EXTERIORS INC,2020,Magna Exteriors Inc.,,Ontario,1,0,336,1,29435.74,7.278266395850752,27.72262773722628,98.33723524003514,14.3,18.0,91.8807188887942,0.003121400001793541
MAGNA EXTERIORS INC,MAGNA EXTERIORS INC,2021,Magna Exteriors Inc.,,Ontario,1,0,336,1,35019.24,7.69242559905186,35.76271186440678,126.85688538497944,21.01904761904762,27.0,99.11765867452269,0.0028303772062021532
MAGNA EXTERIORS INC,MAGNA EXTERIORS INC,2022,Magna Exteriors Inc.,,Ontario,1,0,336,1,35511.206,14.642357049641788,41.86507936507937,148.50309995463863,16.691666666666666,23.0,100.94167654001096,0.0028425302294720987
MAGNA EXTERIORS INC,MAGNA EXTERIORS INC,2023,Magna Exteriors Inc.,,Ontario,1,0,336,1,33777.296,11.747543992098564,52.38064926798218,185.80375128633844,9.666666666666666,13.0,95.46709172567596,0.0028263686864003546
MAGNA INTERNATIONAL INC,MAGNA INTERNATIONAL INC,2017,Magna International Inc,,Ontario,1,0,336,1,22093.384,5.925985687269939,0.0,0.0,12.852380952380951,19.0,80.91910454593184,0.0036625944013797002
MAGNA INTERNATIONAL INC,MAGNA INTERNATIONAL INC,2018,Magna International Inc,,Ontario,1,0,336,1,26357.871,6.396410329740002,0.0,0.0,11.633333333333333,17.0,80.4145721973754,0.003050875095237222
MAGNA INTERNATIONAL INC,MAGNA INTERNATIONAL INC,2019,Magna International Inc,,Ontario,1,0,336,4,41290.92515,6.88765246225216,18.61764705882353,66.04020209747459,91.67619047619047,128.0,365.08573594726687,0.00884179113500117
MAGNA INTERNATIONAL INC,MAGNA INTERNATIONAL INC,2020,Magna International Inc,,Ontario,1,0,336,5,43163.83017,7.278266395850749,27.72262773722628,98.33723524003514,71.5,90.0,459.40359444397103,0.010643253683341304
MAGNA INTERNATIONAL INC,MAGNA INTERNATIONAL INC,2021,Magna International Inc,,Ontario,1,0,336,5,47424.656967999996,7.692425599051861,35.76271186440678,126.85688538497944,105.0952380952381,135.0,495.5882933726134,0.010450013243258963
MAGNA INTERNATIONAL INC,MAGNA INTERNATIONAL INC,2022,Magna International Inc,,Ontario,1,0,336,5,52239.692374000006,14.642357049641786,41.86507936507937,148.50309995463863,83.45833333333333,115.0,504.7083827000548,0.009661396531332774
MAGNA INTERNATIONAL INC,MAGNA INTERNATIONAL INC,2023,Magna International Inc,,Ontario,1,0,336,5,46666.991894,11.747543992098562,52.38064926798218,185.80375128633844,48.33333333333333,65.0,477.3354586283798,0.010228545686265909
MAGRIS RESSOURCES,MAGRIS RESSOURCES,2017,Magris Ressources,,Quebec,1,0,212,1,12056.147,61.75920133079637,0.0,0.0,0.0,0.0,0.0,0.0
MAGRIS RESSOURCES,MAGRIS RESSOURCES,2018,Magris Ressources,,Quebec,1,0,212,1,13002.263,59.048945253790585,0.0,0.0,0.0,0.0,0.0,0.0
MAGRIS RESSOURCES,MAGRIS RESSOURCES,2019,Magris Ressources,,Quebec,1,0,212,1,13725.663,58.12306672896951,18.61764705882353,1185.5731066801554,0.0,0.0,0.0,0.0
MAGRIS RESSOURCES,MAGRIS RESSOURCES,2020,Magris Ressources,,Quebec,1,0,212,1,12032.055,48.42316892954934,27.72262773722628,1765.3789325748298,0.0,0.0,0.0,0.0
MAGRIS RESSOURCES,MAGRIS RESSOURCES,2021,Magris Ressources,,Quebec,1,0,212,1,13660.12,41.34180067550348,35.76271186440678,2277.3720693291125,0.0,0.0,0.0,0.0
MAGRIS RESSOURCES,MAGRIS RESSOURCES,2022,Magris Ressources,,Quebec,1,0,212,1,14233.962,132.38979493112947,41.86507936507937,2665.97127163527,0.0,0.0,0.0,0.0
MAGRIS RESSOURCES,MAGRIS RESSOURCES,2023,Magris Ressources,,Quebec,1,0,212,1,12476.941,123.9849909987324,52.38064926798218,3335.603521022462,0.0,0.0,0.0,0.0
MAGRIS TALC CANADA INC,MAGRIS TALC CANADA INC,2020,Magris Talc Canada Inc.,Magris Talc Canada Inc.,Ontario,1,0,212,1,8923.24,22.706278259243213,27.72262773722628,126.59215812067276,0.0,0.0,0.0,0.0
MAGRIS TALC CANADA INC,MAGRIS TALC CANADA INC,2021,Magris Talc Canada Inc.,Magris Talc Canada Inc.,Ontario,1,0,212,1,13932.528,24.589027028556146,35.76271186440678,163.3062680087775,0.0,0.0,0.0,0.0
MAGRIS TALC CANADA INC,MAGRIS TALC CANADA INC,2022,Magris Talc Canada Inc.,Magris Talc Canada Inc.,Ontario,1,0,212,1,11069.286,57.165603688278665,41.86507936507937,191.1720200896403,0.0,0.0,0.0,0.0
MAGRIS TALC CANADA INC,MAGRIS TALC CANADA INC,2023,Magris Talc Canada Inc.,Magris Talc Canada Inc.,Ontario,1,0,212,1,13369.59324,61.512362872909264,52.38064926798218,239.19014811470208,0.0,0.0,0.0,0.0
MAIBEC INC,MAIBEC INC,2020,Maibec Inc.,,Nova Scotia,1,0,321,1,10039.65,14.3350258010903,,,0.0,0.0,0.0,0.0
MAIBEC INC,MAIBEC INC,2021,Maibec Inc.,,Nova Scotia,1,0,321,1,14404.474,13.851308157425072,,,0.0,0.0,0.0,0.0
MAIBEC INC,MAIBEC INC,2022,Maibec Inc.,,Nova Scotia,1,0,321,1,14891.688,38.278825392255655,,,0.0,0.0,0.0,0.0
MAIBEC INC,MAIBEC INC,2023,Maibec Inc.,,Nova Scotia,1,0,321,1,12013.908,30.85980693850082,,,0.0,0.0,0.0,0.0
MALTEUROP CANADA LTD,MALTEUROP CANADA LTD,2017,Malteurop Canada Ltd.,,Manitoba,1,0,311,1,15692.39929,51.28540183393908,,,0.0,0.0,0.0,0.0
MALTEUROP CANADA LTD,MALTEUROP CANADA LTD,2018,Malteurop Canada Ltd.,,Manitoba,1,0,311,1,12839.10825,49.29675812615904,,,0.0,0.0,0.0,0.0
MALTEUROP CANADA LTD,MALTEUROP CANADA LTD,2021,Malteurop Canada Ltd.,,Manitoba,1,0,311,1,11716.27,43.21581691318921,,,0.0,0.0,0.0,0.0
MALTEUROP CANADA LTD,MALTEUROP CANADA LTD,2022,Malteurop Canada Ltd.,,Manitoba,1,0,311,1,12157.411,103.22476972990566,,,0.0,0.0,0.0,0.0
MANCAL ENERGY INC,MANCAL ENERGY INC,2019,Mancal Energy Inc.,,Alberta,1,0,211,1,14698.8585,425.94427195544546,18.61764705882353,8418.133743429338,0.0,0.0,0.0,0.0
MANCAL ENERGY INC,MANCAL ENERGY INC,2020,Mancal Energy Inc.,,Alberta,1,0,211,1,12469.4596,597.7535620531721,27.72262773722628,12535.03126758821,0.0,0.0,0.0,0.0
MANCAL ENERGY INC,MANCAL ENERGY INC,2021,Mancal Energy Inc.,,Alberta,1,0,211,1,14231.7648,362.342725977657,35.76271186440678,16170.42639980777,0.0,0.0,0.0,0.0
MANCAL ENERGY INC,MANCAL ENERGY INC,2022,Mancal Energy Inc.,,Alberta,1,0,211,1,11771.4255,893.6388570102555,41.86507936507937,18929.6658251718,0.0,0.0,0.0,0.0
MANCAL ENERGY INC,MANCAL ENERGY INC,2023,Mancal Energy Inc.,,Alberta,1,0,211,3,34953.695700000004,878.138933053995,52.38064926798218,23684.373740265863,0.0,0.0,0.0,0.0
MANITOBA HYDRO,MANITOBA HYDRO,2004,Manitoba Hydro,Manitoba Hydro,Manitoba,1,0,221,1,357719.018,120.72523694907065,0.0,0.0,1.0,2.0,2.1475,6.00331514943385e-06
MANITOBA HYDRO,MANITOBA HYDRO,2005,Manitoba Hydro,Manitoba Hydro,Manitoba,1,0,221,1,587656.284,152.25893042904872,0.0,0.0,1.0,2.0,2.825375,4.807869969105955e-06
MANITOBA HYDRO,MANITOBA HYDRO,2006,Manitoba Hydro,Manitoba Hydro,Manitoba,1,0,221,1,389838.061,105.2720146361881,0.0,0.0,0.8333333333333333,2.0,3.234902083333333,8.298066317678851e-06
MANITOBA HYDRO,MANITOBA HYDRO,2007,Manitoba Hydro,Manitoba Hydro,Manitoba,1,0,221,1,477377.327,123.49333740685822,0.0,0.0,0.5,1.0,3.249666770833333,6.807333710746873e-06
MANITOBA HYDRO,MANITOBA HYDRO,2008,Manitoba Hydro,Manitoba Hydro,Manitoba,1,0,221,1,467480.963,116.20222321926823,0.0,0.0,0.3333333333333333,1.0,3.0955500885416667,6.621767159621571e-06
MANITOBA HYDRO,MANITOBA HYDRO,2009,Manitoba Hydro,Manitoba Hydro,Manitoba,1,0,221,1,167887.608,45.82375521594162,0.0,0.0,0.25,1.0,2.881217575260417,1.7161585715489e-05
MANITOBA HYDRO,MANITOBA HYDRO,2010,Manitoba Hydro,Manitoba Hydro,Manitoba,1,0,221,1,57930.632,15.729141330752835,0.0,0.0,2.0,5.0,4.449034938971354,7.679935097154394e-05
MANITOBA HYDRO,MANITOBA HYDRO,2011,Manitoba Hydro,Manitoba Hydro,Manitoba,1,0,221,1,82098.235,22.349203605349768,0.0,0.0,1.1428571428571428,3.0,4.924536840982794,5.998346786606063e-05
MANITOBA HYDRO,MANITOBA HYDRO,2012,Manitoba Hydro,Manitoba Hydro,Manitoba,1,0,221,1,68025.542,18.07888363351173,0.0,0.0,0.6666666666666666,2.0,4.852522981502042,7.133383783259003e-05
MANITOBA HYDRO,MANITOBA HYDRO,2013,Manitoba Hydro,Manitoba Hydro,Manitoba,1,0,221,1,85642.279,21.82932719083356,0.0,0.0,0.8333333333333333,2.0,4.957977867610069,5.789170869226949e-05
MANITOBA HYDRO,MANITOBA HYDRO,2014,Manitoba Hydro,Manitoba Hydro,Manitoba,1,0,221,1,72375.957,18.166423321388205,0.0,0.0,2.0,5.0,6.214281187468559,8.586112633327335e-05
MANITOBA HYDRO,MANITOBA HYDRO,2015,Manitoba Hydro,Manitoba Hydro,Manitoba,1,0,221,1,99678.0776,24.59483074196002,0.0,0.0,1.6666666666666663,4.0,6.948805676014942,6.971247683868796e-05
MANITOBA HYDRO,MANITOBA HYDRO,2017,Manitoba Hydro,Manitoba Hydro,Manitoba,1,0,221,2,63319.264800000004,14.580373005825312,0.0,0.0,1.0,2.0,11.89102420184159,0.0001877947294460941
MANITOBA HYDRO,MANITOBA HYDRO,2018,Manitoba Hydro,Manitoba Hydro,Manitoba,1,0,221,2,34963.85882,7.842878633408096,0.0,0.0,6.0,12.0,16.10737057156535,0.00046068629479626046
MANITOBA HYDRO,MANITOBA HYDRO,2019,Manitoba Hydro,Manitoba Hydro,Manitoba,1,0,221,2,64565.856889999995,13.669820551185088,18.61764705882353,457.8978782253144,2.5,8.0,16.19126498583055,0.0002507713173142795
MANITOBA HYDRO,MANITOBA HYDRO,2020,Manitoba Hydro,Manitoba Hydro,Manitoba,1,0,221,2,50330.04359,10.244196267883568,27.72262773722628,681.8333369194463,1.0,2.0,14.762575237955968,0.00029331536762048667
MANITOBA HYDRO,MANITOBA HYDRO,2021,Manitoba Hydro,Manitoba Hydro,Manitoba,1,0,221,2,63576.005339999996,14.252146887487946,35.76271186440678,879.5778451785701,2.3333333333333326,4.0,14.881522285595906,0.00023407450980933095
MANITOBA HYDRO,MANITOBA HYDRO,2022,Manitoba Hydro,Manitoba Hydro,Manitoba,1,0,221,2,59911.25999,23.90785195001924,41.86507936507937,1029.66454098285,1.6666666666666665,4.0,14.315960609423186,0.00023895275465434567
MANITOBA HYDRO,MANITOBA HYDRO,2023,Manitoba Hydro,Manitoba Hydro,Manitoba,1,0,221,2,86556.22227,38.13508068150927,52.38064926798218,1288.2932028999935,1.0,2.0,13.168566518009708,0.0001521388777450593
MAPLE LEAF FOODS INC,MAPLE LEAF FOODS INC,2017,Maple Leaf Foods Inc.,,Manitoba,2,1,311,2,43146.616200000004,36.650088746351926,0.0,0.0,0.0,0.0,0.0,0.0
MAPLE LEAF FOODS INC,MAPLE LEAF FOODS INC,2018,Maple Leaf Foods Inc.,,Manitoba,2,1,311,3,56098.9262,39.188792842608436,0.0,0.0,0.0,0.0,0.0,0.0
MAPLE LEAF FOODS INC,MAPLE LEAF FOODS INC,2019,Maple Leaf Foods Inc.,,Manitoba,2,1,311,3,54530.91585,35.85518375744984,18.61764705882353,127.77425732827965,0.0,0.0,0.0,0.0
MAPLE LEAF FOODS INC,MAPLE LEAF FOODS INC,2020,Maple Leaf Foods Inc.,,Manitoba,2,1,311,3,43202.49076,31.667004917845922,27.72262773722628,190.26239777349667,0.0,0.0,0.0,0.0
MAPLE LEAF FOODS INC,MAPLE LEAF FOODS INC,2021,Maple Leaf Foods Inc.,,Manitoba,2,1,311,3,49853.945270000004,34.97588126537386,35.76271186440678,245.442076223814,0.0,0.0,0.0,0.0
MAPLE LEAF FOODS INC,MAPLE LEAF FOODS INC,2022,Maple Leaf Foods Inc.,,Manitoba,2,1,311,3,54152.7512,83.24943659810904,41.86507936507937,287.3230654207346,0.0,0.0,0.0,0.0
MAPLE LEAF FOODS INC,MAPLE LEAF FOODS INC,2023,Maple Leaf Foods Inc.,,Manitoba,2,1,311,4,70560.42575,64.70257612958221,52.38064926798218,359.49218166199614,0.0,0.0,0.0,0.0
MAPLE LODGE FARMS LTD,MAPLE LODGE FARMS LTD,2017,Maple Lodge Farms Ltd.,,Ontario,1,0,311,1,28948.966,16.424459780138452,0.0,0.0,0.0,0.0,0.0,0.0
MAPLE LODGE FARMS LTD,MAPLE LODGE FARMS LTD,2018,Maple Lodge Farms Ltd.,,Ontario,1,0,311,1,29218.431,18.214390675833656,0.0,0.0,0.0,0.0,0.0,0.0
MAPLE LODGE FARMS LTD,MAPLE LODGE FARMS LTD,2019,Maple Lodge Farms Ltd.,,Ontario,1,0,311,1,29652.4436,17.538828180326192,18.61764705882353,127.77425732827965,0.0,0.0,0.0,0.0
MAPLE LODGE FARMS LTD,MAPLE LODGE FARMS LTD,2020,Maple Lodge Farms Ltd.,,Ontario,1,0,311,1,30770.1571,18.128975066801587,27.72262773722628,190.26239777349667,0.0,0.0,0.0,0.0
MAPLE LODGE FARMS LTD,MAPLE LODGE FARMS LTD,2021,Maple Lodge Farms Ltd.,,Ontario,1,0,311,1,31363.10111,17.486925041168725,35.76271186440678,245.442076223814,0.0,0.0,0.0,0.0
MAPLE LODGE FARMS LTD,MAPLE LODGE FARMS LTD,2022,Maple Lodge Farms Ltd.,,Ontario,1,0,311,1,30982.925,36.63192096891355,41.86507936507937,287.3230654207346,0.0,0.0,0.0,0.0
MAPLE LODGE FARMS LTD,MAPLE LODGE FARMS LTD,2023,Maple Lodge Farms Ltd.,,Ontario,1,0,311,1,30594.4093,36.62436815641389,52.38064926798218,359.49218166199614,0.0,0.0,0.0,0.0
MARITIME ELECTRIC,MARITIME ELECTRIC,2017,Maritime Electric,,Prince Edward Island,1,0,221,1,12976.603,68.08005435238815,,,0.0,0.0,0.0,0.0
MARITIME ELECTRIC,MARITIME ELECTRIC,2018,Maritime Electric,,Prince Edward Island,1,0,221,2,5056.701444,51.05803470816807,,,0.0,0.0,0.0,0.0
MARITIME ELECTRIC,MARITIME ELECTRIC,2019,Maritime Electric,,Prince Edward Island,1,0,221,2,3292.406,16.096321573842303,,,0.0,0.0,0.0,0.0
MARITIME ELECTRIC,MARITIME ELECTRIC,2020,Maritime Electric,,Prince Edward Island,1,0,221,2,2296.1198,11.45436849614383,,,0.0,0.0,0.0,0.0
MARITIME ELECTRIC,MARITIME ELECTRIC,2021,Maritime Electric,,Prince Edward Island,1,0,221,2,3048.7071,14.507566644142644,,,0.0,0.0,0.0,0.0
MARITIME ELECTRIC,MARITIME ELECTRIC,2022,Maritime Electric,,Prince Edward Island,1,0,221,2,2662.2848999999997,25.36717389232968,,,0.0,0.0,0.0,0.0
MARITIME ELECTRIC,MARITIME ELECTRIC,2023,Maritime Electric,,Prince Edward Island,1,0,221,2,3036.1563,27.866660853762635,,,0.0,0.0,0.0,0.0
MARITIMES & NORTHEAST PIPELINE LIMITED PARTNERSHIP,MARITIMES & NORTHEAST PIPELINE LIMITED PARTNERSHIP,2009,Maritimes & Northeast Pipeline Limited Partnership,Maritimes & Northeast Pipeline,Nova Scotia,1,0,486,1,69604.78991,419.8776039065234,,,0.0,0.0,0.0,0.0
MARITIMES & NORTHEAST PIPELINE LIMITED PARTNERSHIP,MARITIMES & NORTHEAST PIPELINE LIMITED PARTNERSHIP,2010,Maritimes & Northeast Pipeline Limited Partnership,Maritimes & Northeast Pipeline,Nova Scotia,1,0,486,1,45725.19,303.28179719834446,,,0.0,0.0,0.0,0.0
MARITIMES & NORTHEAST PIPELINE LIMITED PARTNERSHIP,MARITIMES & NORTHEAST PIPELINE LIMITED PARTNERSHIP,2011,Maritimes & Northeast Pipeline Limited Partnership,Maritimes & Northeast Pipeline,Nova Scotia,1,0,486,1,40242.5498,277.5539678598524,,,0.0,0.0,0.0,0.0
MARKHAM DISTRICT ENERGY INC,MARKHAM DISTRICT ENERGY INC,2017,Markham District Energy Inc.,,Ontario,1,0,221,1,21574.66,220.5496983583749,0.0,0.0,16.09285714285714,37.0,132.60759887769123,0.006146451386844161
MARKHAM DISTRICT ENERGY INC,MARKHAM DISTRICT ENERGY INC,2018,Markham District Energy Inc.,,Ontario,1,0,221,1,23613.833,213.85988859285573,0.0,0.0,19.15,45.0,131.86645904603753,0.005584288626333452
MARKHAM DISTRICT ENERGY INC,MARKHAM DISTRICT ENERGY INC,2019,Markham District Energy Inc.,,Ontario,1,0,221,1,23349.724,188.73905874392403,18.61764705882353,6590.267942065061,12.876190476190477,32.0,124.96268066532237,0.005351784058146571
MARKHAM DISTRICT ENERGY INC,MARKHAM DISTRICT ENERGY INC,2020,Markham District Energy Inc.,,Ontario,1,0,221,3,33565.5262,185.3002651827608,27.72262773722628,9813.245694753814,38.55,96.0,357.204835696572,0.010642015071301697
MARKHAM DISTRICT ENERGY INC,MARKHAM DISTRICT ENERGY INC,2021,Markham District Energy Inc.,,Ontario,1,0,221,3,34972.921819999996,214.50152396077343,35.76271186440678,12659.271753119328,38.828571428571436,102.0,342.45268177065753,0.009791937989430979
MARKHAM DISTRICT ENERGY INC,MARKHAM DISTRICT ENERGY INC,2022,Markham District Energy Inc.,,Ontario,1,0,221,3,40822.96619,579.7456197063793,41.86507936507937,14819.385584008736,32.225,81.0,323.30977950505894,0.00791980127069397
MARKHAM DISTRICT ENERGY INC,MARKHAM DISTRICT ENERGY INC,2023,Markham District Energy Inc.,,Ontario,1,0,221,3,41657.73937,669.0064680741108,52.38064926798218,18541.683197916976,11.25,30.0,286.0633125793001,0.006866990789838917
MASTERLOY PRODUCTS CO,MASTERLOY PRODUCTS CO,2018,Masterloy Products Co.,,Ontario,1,0,331,1,101.808328,657.6690047061238,0.0,0.0,1.1111111111111112,3.0,12.156974537771294,0.11941041343662273
MASTERLOY PRODUCTS CO,MASTERLOY PRODUCTS CO,2019,Masterloy Products Co.,,Ontario,1,0,331,1,132.8058,696.6380059713715,18.61764705882353,10076.63994463395,2.45,7.0,12.7834283571056,0.09625655172519273
MASTERLOY PRODUCTS CO,MASTERLOY PRODUCTS CO,2020,Masterloy Products Co.,,Ontario,1,0,331,1,81.773191,701.9785878511987,27.72262773722628,15004.63174237464,3.033333333333333,8.0,13.899247436873091,0.16997315705673136
MASTERLOY PRODUCTS CO,MASTERLOY PRODUCTS CO,2021,Masterloy Products Co.,,Ontario,1,0,331,1,37.141506,559.9009979687693,35.76271186440678,19356.257520765783,4.5,10.0,16.31436032134213,0.4392487564005113
MASTRON ENTERPRISES LTD,MASTRON ENTERPRISES LTD,2017,Mastron Enterprises Ltd,,Ontario,1,0,111,1,21680.64,60.0637051499764,,,0.0,0.0,0.0,0.0
MASTRON ENTERPRISES LTD,MASTRON ENTERPRISES LTD,2018,Mastron Enterprises Ltd,,Ontario,1,0,111,1,20508.72,56.93276161547089,,,0.0,0.0,0.0,0.0
MATALCO CANADA INC,MATALCO CANADA INC,2023,Matalco Canada Inc.,,Ontario,1,0,331,1,21170.3344,1217.094288727077,52.38064926798218,28350.57196389692,0.25,1.0,16.07462533216969,0.000759299547586253
MATALCO INC,MATALCO INC,2017,Matalco Inc.,,Ontario,1,0,331,1,24204.347,594.9398415794159,0.0,0.0,1.8611111111111112,5.0,12.995133443129628,0.0005368925442661034
MATALCO INC,MATALCO INC,2018,Matalco Inc.,,Ontario,1,0,331,1,24497.86,657.6690047061239,0.0,0.0,1.1111111111111112,3.0,12.156974537771294,0.0004962463879608788
MATALCO INC,MATALCO INC,2019,Matalco Inc.,,Ontario,1,0,331,1,24034.7393,696.6380059713715,18.61764705882353,10076.63994463395,2.45,7.0,12.7834283571056,0.0005318729775906328
MATALCO INC,MATALCO INC,2020,Matalco Inc.,,Ontario,1,0,331,1,22024.684,701.9785878511987,27.72262773722628,15004.63174237464,3.033333333333333,8.0,13.899247436873091,0.0006310759072354041
MATALCO INC,MATALCO INC,2021,Matalco Inc.,,Ontario,1,0,331,1,24984.823,559.9009979687693,35.76271186440678,19356.257520765783,4.5,10.0,16.31436032134213,0.0006529708183781062
MATALCO INC,MATALCO INC,2022,Matalco Inc.,,Ontario,1,0,331,1,22338.453,1155.6997831656408,41.86507936507937,22659.110986610736,4.75,10.0,18.61720627314081,0.0008334151999308461
MAX AICHER (NORTH AMERICA) LIMITED,MAX AICHER (NORTH AMERICA) LIMITED,2017,Max Aicher (North America) Limited,,Ontario,1,0,331,1,13077.002,594.9398415794159,0.0,0.0,1.8611111111111112,5.0,12.995133443129628,0.0009937395010821003
MAX AICHER (NORTH AMERICA) LIMITED,MAX AICHER (NORTH AMERICA) LIMITED,2018,Max Aicher (North America) Limited,,Ontario,1,0,331,1,16651.099,657.6690047061239,0.0,0.0,1.1111111111111112,3.0,12.156974537771294,0.0007301004298738056
MAX AICHER (NORTH AMERICA) LIMITED,MAX AICHER (NORTH AMERICA) LIMITED,2019,Max Aicher (North America) Limited,,Ontario,1,0,331,1,20229.196,696.6380059713715,18.61764705882353,10076.63994463395,2.45,7.0,12.7834283571056,0.0006319296306736857
MAX AICHER (NORTH AMERICA) LIMITED,MAX AICHER (NORTH AMERICA) LIMITED,2020,Max Aicher (North America) Limited,,Ontario,1,0,331,1,21850.012,701.9785878511987,27.72262773722628,15004.63174237464,3.033333333333333,8.0,13.899247436873091,0.0006361208148019824
MAX AICHER (NORTH AMERICA) LIMITED,MAX AICHER (NORTH AMERICA) LIMITED,2021,Max Aicher (North America) Limited,,Ontario,1,0,331,1,20908.7561,559.9009979687693,35.76271186440678,19356.257520765783,4.5,10.0,16.31436032134213,0.0007802645094388054
MAX AICHER (NORTH AMERICA) LIMITED,MAX AICHER (NORTH AMERICA) LIMITED,2022,Max Aicher (North America) Limited,,Ontario,1,0,331,1,19242.5933,1155.6997831656408,41.86507936507937,22659.110986610736,4.75,10.0,18.61720627314081,0.0009674998573680196
