company_id,company_name,year,province,naics_code_3digit,multi_province_dummy,total_emissions_co2e,intensity_co2e_per_m_gdp,ln_emissions,emissions_squared,high_emitter,green_patent_count,unique_patents,green_patent_intensity,has_green_patents,ln_green_patents,cfd_participant,cfd_type,exposure_cfd_it,carbon_price_real_2015,exposure_price_it,num_facilities,company_age,emissions_growth_pct,year_fe,province_fe,naics_fe,ln_emissions_2018,intensity_2018,sample_50kt_baseline,sample_any_year_50kt,sample_all_years_50kt,green_patent_stock,naics_2digit,gdp_million_statcan,intensity_statcan,gdp_ind_prov_year,emission_share,naics_3digit_statcan,gdp_3digit_prov_year,gdp_million_final,gdp_source,naics_3digit,deflator_index,source,gdp_defl_rebased,gdp_real_million_v2,intensity_real_v2
NOVA CHEMICALS (CANADA) LTD,Nova Chemicals (Canada) Ltd.,2017,Ontario,325,0,841364.287,118.48871640508736,13.642781193047895,707893863439.0184,1,45.0,96.0,0.0003978194611233,1,5.816250930735172,0,No,0,0.0,0.0,2,13,-24.44091795733382,2017,Ontario,325,13.823849941443166,119.08411147632695,1.0,1,1,334.71108726278777,32,,,,0.0516508106232211,325,9135.3,9135.3,3digit,325.0,101.55104823589566,IPPI,103.30578512396696,8995.77124874119,93.52886636793205
NOVA CHEMICALS (CANADA) LTD,Nova Chemicals (Canada) Ltd.,2018,Ontario,325,0,1008373.253,119.08411147632695,13.823849941443166,1016816617365.802,1,58.06666666666666,128.0,0.0003397264751131,1,5.839394050482092,0,No,0,0.0,0.0,2,14,19.84978071692268,2018,Ontario,325,13.823849941443166,119.08411147632695,1.0,1,1,342.5710908400363,32,,,,0.061356689299307,325,9666.8,9666.8,3digit,325.0,104.48269984659962,IPPI,105.06198347107438,9252.058009787928,108.98907593675081
NOVA CHEMICALS (CANADA) LTD,Nova Chemicals (Canada) Ltd.,2019,Ontario,325,0,1004699.1778,120.92201420073056,13.82019972441864,1009420437871.9958,1,66.13333333333333,148.0,0.0003556475096653,1,5.881422982826764,0,No,0,18.61764705882353,2080.078093458481,2,15,-0.3643566694246813,2019,Ontario,325,13.823849941443166,119.08411147632695,1.0,1,1,357.3187605473641,32,,,,0.063332547832543,325,9831.3,9831.3,3digit,325.0,102.12203852053858,IPPI,106.61157024793388,9627.01111574731,104.3625239152961
NOVA CHEMICALS CORPORATION,Nova Chemicals Corporation,2004,Alberta,325,1,3285591.58445,897.271839738929,15.005057584636914,10795112059808.662,1,53.03333333333333,113.0,1.614118248425298e-05,1,3.9896011400735207,0,No,0,0.0,0.0,2,0,,2004,Alberta,325,15.086096556710318,505.3168176093123,1.0,1,1,53.03333333333333,32,,,,0.1786622033317228,325,5161.8,5161.8,3digit,325.0,76.06101926026929,IPPI,81.50826446280992,6786.393411764707,484.14399005430306
NOVA CHEMICALS CORPORATION,Nova Chemicals Corporation,2005,Alberta,325,1,3119435.12422,700.9378678822164,14.953162814035467,9730875494217.447,1,65.75,135.0,3.552833411178744e-05,1,4.71696495735516,0,No,0,0.0,0.0,2,1,-5.057124598698836,2005,Alberta,325,15.086096556710318,505.3168176093123,1.0,1,1,110.82833333333332,32,,,,0.1689499217278708,325,6438.9,6438.9,3digit,325.0,81.59195500255666,IPPI,84.0909090909091,7891.586860246502,395.28616734031124
NOVA CHEMICALS CORPORATION,Nova Chemicals Corporation,2006,Alberta,325,1,2757065.602,770.4956550783762,14.82967784713163,7601410733731.622,1,19.416666666666668,41.0,4.1210753170899705e-05,1,4.741628852462854,0,No,0,0.0,0.0,1,2,-11.616510931946657,2006,Alberta,325,15.086096556710318,505.3168176093123,1.0,1,1,113.62075,32,,,,0.120430242159061,325,6159.3,6159.3,3digit,325.0,83.46684847451847,IPPI,86.2603305785124,7379.336961404943,373.6196919072639
NOVA CHEMICALS CORPORATION,Nova Chemicals Corporation,2007,Alberta,325,1,2512078.854,622.9087235308613,14.736621595077706,6310540168713.952,1,20.5,44.0,4.66058767675929e-05,1,4.771342353030056,0,No,0,0.0,0.0,1,3,-8.885778699726421,2007,Alberta,325,15.086096556710318,505.3168176093123,1.0,1,1,117.0776375,32,,,,0.1100099771121081,325,5853.0,5853.0,3digit,325.0,86.44111130049427,IPPI,89.04958677685951,6771.083703046438,371.0010042956297
NOVA CHEMICALS CORPORATION,Nova Chemicals Corporation,2008,Alberta,325,1,2709461.193,650.4095065514636,14.812260720394,7341179956372.983,1,27.7,60.0,4.695250561390861e-05,1,4.853716278321646,0,No,0,0.0,0.0,1,4,7.857330540628005,2008,Alberta,325,15.086096556710318,505.3168176093123,1.0,1,1,127.215991875,32,,,,0.1169553833009763,325,5397.4,5397.4,3digit,325.0,93.744673598091,IPPI,92.66528925619836,5757.553781818183,470.59242443487466
NOVA CHEMICALS CORPORATION,Nova Chemicals Corporation,2009,Alberta,325,1,2685832.38642,728.513736349744,14.803501623769057,7213695607942.552,1,58.67619047619047,126.0,6.210729471182101e-05,1,5.122831097279448,0,No,0,0.0,0.0,2,5,-0.8720850714173722,2009,Alberta,325,15.086096556710318,505.3168176093123,1.0,1,1,166.80978356994046,32,,,,0.1656397360457205,325,4145.4,4145.4,3digit,325.0,87.79614794613943,IPPI,90.49586776859503,4721.619452533489,568.8371147697762
NOVA CHEMICALS CORPORATION,Nova Chemicals Corporation,2010,Alberta,325,1,2847506.89999,566.9358074988577,14.86195474865959,8108295545490.659,1,66.6,138.0,7.318272557484628e-05,1,5.344190499527507,0,No,0,0.0,0.0,2,6,6.019531017179336,2010,Alberta,325,15.086096556710318,505.3168176093123,1.0,1,1,208.3883160344494,32,,,,0.143198053530772,325,4696.2,4696.2,3digit,325.0,92.04022498721662,IPPI,93.07851239669421,5102.334333333334,558.0792464710432
NOVA CHEMICALS CORPORATION,Nova Chemicals Corporation,2011,Alberta,325,1,2955810.4250100004,515.9301386802844,14.89928376504034,8736815268597.799,1,58.61904761904761,127.0,7.975786073883003e-05,1,5.467000999211616,0,No,0,0.0,0.0,2,7,3.8034508369542808,2011,Alberta,325,15.086096556710318,505.3168176093123,1.0,1,1,235.7491162483296,32,,,,0.1505067823273716,325,5160.2,5160.2,3digit,325.0,100.1107891597068,IPPI,96.07438016528927,5154.48938452371,573.4438863885886
NOVA CHEMICALS CORPORATION,Nova Chemicals Corporation,2012,Alberta,325,1,2837608.86343,570.3952125190276,14.858472658411683,8052024061816.496,1,55.18333333333333,115.0,9.006529597440343e-05,1,5.547401852026299,0,No,0,0.0,0.0,2,8,-3.998956109629415,2012,Alberta,325,15.086096556710318,505.3168176093123,1.0,1,1,255.57008214441348,32,,,,0.1465977991039662,325,4607.5,4607.5,3digit,325.0,101.72149309698312,IPPI,97.21074380165288,4529.524547587132,626.4694745812976
NOVA CHEMICALS CORPORATION,Nova Chemicals Corporation,2013,Alberta,325,1,2955098.36166,525.4093539209352,14.899042833184271,8732606327085.616,1,65.775,141.0,9.57699322278306e-05,1,5.649007934152474,0,No,0,0.0,0.0,2,9,4.140440204573603,2013,Alberta,325,15.086096556710318,505.3168176093123,1.0,1,1,283.0095698227515,32,,,,0.1492903018492442,325,5030.2,5030.2,3digit,325.0,102.58223964547469,IPPI,98.96694214876032,4903.577868239595,602.64126339262
NOVA CHEMICALS CORPORATION,Nova Chemicals Corporation,2014,Alberta,325,1,2939455.20819,537.7573216248067,14.89373515900638,8640396920955.317,1,57.91666666666667,121.0,0.0001015408570215,1,5.702030277174417,0,No,0,0.0,0.0,2,10,-0.5293615154391085,2014,Alberta,325,15.086096556710318,505.3168176093123,1.0,1,1,298.4748010160054,32,,,,0.1542142025140977,325,4936.2,4936.2,3digit,325.0,106.11897051303902,IPPI,100.82644628099173,4651.57169932541,631.9273136467599
NOVA CHEMICALS CORPORATION,Nova Chemicals Corporation,2015,Alberta,325,1,2992901.75323,480.6897768590306,14.911754294903703,8957460904487.207,1,54.635714285714286,119.0,0.0001030235271894,1,5.734438717044389,0,No,0,0.0,0.0,2,11,1.8182466224042184,2015,Alberta,325,15.086096556710318,505.3168176093123,1.0,1,1,308.3392951493189,32,,,,0.1522254471198567,325,5619.4,5619.4,3digit,325.0,100.0,IPPI,100.0,5619.4,532.6016573353028
NOVA CHEMICALS CORPORATION,Nova Chemicals Corporation,2016,Alberta,325,1,3157367.66967,482.1949140072214,14.96524953920479,9968970601477.367,1,56.2,119.0,0.0001008081522891,1,5.766094772336574,0,No,0,0.0,0.0,2,12,5.4951993082467565,2016,Alberta,325,15.086096556710318,505.3168176093123,1.0,1,1,318.28840087692106,32,,,,0.1621499498521714,325,5889.4,5889.4,3digit,325.0,97.7842168058633,IPPI,100.72314049586777,6022.853372842949,524.2312030883191
NOVA CHEMICALS CORPORATION,Nova Chemicals Corporation,2017,Alberta,325,1,3096432.127,516.1699507222152,14.945761402808625,9587891917117.744,1,53.16666666666667,113.0,0.0001045434855779,1,5.782938042513087,0,No,0,0.0,0.0,2,13,-1.9299476350300715,2017,Alberta,325,15.086096556710318,505.3168176093123,1.0,1,1,323.71180741204955,32,,,,0.1711740611405014,325,5792.6,5792.6,3digit,325.0,101.55104823589566,IPPI,103.30578512396696,5704.126250419606,542.8407421333321
NOVA CHEMICALS CORPORATION,Nova Chemicals Corporation,2018,Alberta,325,1,3562938.829,505.3168176093123,15.086096556710318,12694533099195.89,1,59.516666666666666,129.0,9.393136369417832e-05,1,5.816133607811507,0,No,0,0.0,0.0,2,14,15.065943087600589,2018,Alberta,325,15.086096556710318,505.3168176093123,1.0,1,1,334.67170296690875,32,,,,0.1817444993965342,325,6370.0,6370.0,3digit,325.0,104.48269984659962,IPPI,105.06198347107438,6096.703099510604,584.4041887632686
NOVA CHEMICALS CORPORATION,Nova Chemicals Corporation,2019,Alberta,325,1,3595871.72272,528.6493754597304,15.095297279820452,12930293446257.3,1,56.06666666666666,123.0,9.470238107686129e-05,1,5.833457816982153,0,No,0,18.61764705882353,2080.078093458481,2,15,0.9243182468345434,2019,Alberta,325,15.086096556710318,505.3168176093123,1.0,1,1,340.5376141885391,32,,,,0.1583641801977512,325,6378.9,6378.9,3digit,325.0,102.12203852053858,IPPI,106.61157024793388,6246.350045898357,575.6756659965312
NOVA CHEMICALS CORPORATION,Nova Chemicals Corporation,2020,Alberta,325,1,3523643.7705,574.5233843261605,15.075006458034435,12416065421383.455,1,68.9595238095238,149.0,0.00010171757397,1,5.8844818716539296,0,No,0,27.72262773722628,3097.342562522117,2,16,-2.0086353960748315,2020,Alberta,325,15.086096556710318,505.3168176093123,1.0,1,1,358.416495869782,32,,,,0.1600999208961848,325,6132.3,6132.3,3digit,325.0,99.8125106528038,IPPI,107.74793388429754,6143.8190061475425,573.5266235828595
NOVA CHEMICALS CORPORATION,Nova Chemicals Corporation,2021,Alberta,325,1,3471331.48098,497.9827567536445,15.060049078496224,12050142250842.8,1,51.78333333333333,111.0,0.0001026802991231,1,5.87896011551395,0,No,0,35.76271186440678,3995.630236021941,2,17,-1.484607778969016,2021,Alberta,325,15.086096556710318,505.3168176093123,1.0,1,1,356.437354822648,32,,,,0.1545408115916961,325,5833.6,5833.6,3digit,325.0,119.38810294869609,IPPI,116.21900826446281,4886.249011349847,710.4286893518408
NOVA CHEMICALS CORPORATION,Nova Chemicals Corporation,2022,Alberta,325,1,3380767.66479,1062.7804665610106,15.033613657222531,11429590003289.629,1,47.391666666666666,102.0,0.0001036342786624,1,5.861821067505001,0,No,0,41.86507936507937,4677.424284232035,2,18,-2.60890717830361,2022,Alberta,325,15.086096556710318,505.3168176093123,1.0,1,1,350.36341826591746,32,,,,0.1540078789261315,325,5695.2,5695.2,3digit,325.0,135.33321970342593,IPPI,125.3099173553719,4208.279395465995,803.3610288405382
NOVA CHEMICALS CORPORATION,Nova Chemicals Corporation,2023,Ontario,325,1,3466406.6611,1076.337667192881,15.058629359508094,12015975140118.451,1,14.883333333333333,32.0,9.020644991494914e-05,1,5.74841237424462,0,No,0,52.38064926798218,5852.288461544549,3,19,2.533122793438692,2023,Ontario,325,15.086096556710318,505.3168176093123,1.0,1,1,312.6922388593632,32,,,,0.18404789127356,325,10037.8,10037.8,3digit,325.0,125.94170785750806,IPPI,127.27272727272727,7970.195236161863,434.9211729936602
NOVA CHEMICALS CORPORATION (ADDITIONAL PROFILE FOR OBPS),Nova Chemicals Corporation (Additional Profile For Obps),2020,Ontario,325,0,1007339.658,108.43175356910652,13.822824404463756,1014733186579.5573,1,76.41904761904762,164.0,7.586224468792593e-05,1,4.349232843589049,0,No,0,27.72262773722628,3097.342562522117,2,0,,2020,Ontario,325,,,,1,1,76.41904761904762,32,,,,0.0640786236456296,325,10352.4,10352.4,3digit,325.0,99.8125106528038,IPPI,107.74793388429754,10371.84610655738,97.12250332784353
NOVA CHEMICALS CORPORATION (OBPS),Nova Chemicals Corporation (Obps),2021,Ontario,325,0,987432.7538,106.46691946073533,13.802864688747636,975023443277.0511,1,52.5,114.0,5.316817757762332e-05,1,3.979681653901961,0,No,0,35.76271186440678,3995.630236021941,2,0,,2021,Ontario,325,,,,1,1,52.5,32,,,,0.0613941250007614,325,10603.1,10603.1,3digit,325.0,119.38810294869609,IPPI,116.21900826446281,8881.203183667643,111.18231768594927
NOVA CHEMICALS CORPORATION (OBPS),Nova Chemicals Corporation (Obps),2022,Ontario,325,0,801764.50058,187.5624332091057,13.594571450801627,642826314390.2968,1,48.75,108.0,0.0001164618786843,1,4.547276207569189,0,No,0,41.86507936507937,4677.424284232035,2,1,-18.803128871863027,2022,Ontario,325,,,,1,1,93.375,32,,,,0.0528181601117028,325,10649.0,10649.0,3digit,325.0,135.33321970342593,IPPI,125.3099173553719,7868.725818639799,101.89254512855733
NOVA CHEMICALS CORPORATION (OBPS),Nova Chemicals Corporation (Obps),2023,Ontario,325,0,886907.8691,212.0473274254145,13.695497515427297,786605568271.5028,1,8.966666666666667,20.0,9.959931549181772e-05,1,4.492398012466341,0,No,0,52.38064926798218,5852.288461544549,2,2,10.619498426084828,2023,Ontario,325,,,,1,1,88.33541666666666,32,,,,0.0470901250258913,325,10037.8,10037.8,3digit,325.0,125.94170785750806,IPPI,127.27272727272727,7970.195236161863,111.2780606773568
NOVA GAS TRANSMISSION LTD,Nova Gas Transmission Ltd.,2004,Alberta,486,1,2344056.8,398.33187693204064,14.66739408807809,5494602281626.239,1,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,0,,2004,Alberta,486,15.178818763504974,338.6180087707708,1.0,1,1,0.0,48,,,,0.5842905850184049,486,3341.6,3341.6,3digit,,81.50826446280992,GDP_DEFLATOR,81.50826446280992,4099.706970849176,571.7620348642803
NOVA GAS TRANSMISSION LTD,Nova Gas Transmission Ltd.,2005,Alberta,486,1,2427372.889,364.6171524937732,14.702320526819744,5892139142252.206,1,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,1,3.554354527586545,2005,Alberta,486,15.178818763504974,338.6180087707708,1.0,1,1,0.0,48,,,,0.5889065444603973,486,3643.1,3643.1,3digit,,84.0909090909091,GDP_DEFLATOR,84.0909090909091,4332.335135135135,560.2920395779319
NOVA GAS TRANSMISSION LTD,Nova Gas Transmission Ltd.,2006,Alberta,486,1,2427624.3,328.1945684831788,14.702424094705316,5893359741950.489,1,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,2,0.0103573291577507,2006,Alberta,486,15.178818763504974,338.6180087707708,1.0,1,1,0.0,48,,,,0.5954935523812457,486,4061.4,4061.4,3digit,,86.2603305785124,GDP_DEFLATOR,86.2603305785124,4708.305628742515,515.6046551396802
NOVA GAS TRANSMISSION LTD,Nova Gas Transmission Ltd.,2007,Alberta,486,1,2323000.995,314.2556150703847,14.65837087055545,5396333622770.99,1,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,3,-4.309699198512707,2007,Alberta,486,15.178818763504974,338.6180087707708,1.0,1,1,0.0,48,,,,0.586205504639907,486,4091.8,4091.8,3digit,,89.04958677685951,GDP_DEFLATOR,89.04958677685951,4594.9679814385145,505.5532496382607
NOVA GAS TRANSMISSION LTD,Nova Gas Transmission Ltd.,2008,Alberta,486,1,1900459.682,286.2213804091564,14.4576068789575,3611747002907.541,1,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,4,-18.189458976103456,2008,Alberta,486,15.178818763504974,338.6180087707708,1.0,1,1,0.0,48,,,,0.5594809144851126,486,3616.7,3616.7,3digit,,92.66528925619836,GDP_DEFLATOR,92.66528925619836,3902.9716833890734,486.9263310539243
NOVA GAS TRANSMISSION LTD,Nova Gas Transmission Ltd.,2009,Alberta,486,1,1881850.831,271.20205896327906,14.44776686648509,3541362550135.3906,1,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,5,-0.9791763106711372,2009,Alberta,486,15.178818763504974,338.6180087707708,1.0,1,1,0.0,48,,,,0.5729128962133357,486,3634.9,3634.9,3digit,,90.49586776859503,GDP_DEFLATOR,90.49586776859503,4016.6474885844755,468.5128173055563
NOVA GAS TRANSMISSION LTD,Nova Gas Transmission Ltd.,2010,Alberta,486,1,1782907.458,263.435221839202,14.393756553968084,3178759003792.022,1,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,6,-5.2577691796869,2010,Alberta,486,15.178818763504974,338.6180087707708,1.0,1,1,0.0,48,,,,0.5371027067193286,486,3445.8,3445.8,3digit,,93.07851239669421,GDP_DEFLATOR,93.07851239669421,3702.0359600443953,481.60187454759875
NOVA GAS TRANSMISSION LTD,Nova Gas Transmission Ltd.,2011,Alberta,486,1,1921217.131,271.40832087718854,14.46846998605911,3691075264447.872,1,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,7,7.757535164228368,2011,Alberta,486,15.178818763504974,338.6180087707708,1.0,1,1,0.0,48,,,,0.5541801180421926,486,3675.6,3675.6,3digit,,96.07438016528927,GDP_DEFLATOR,96.07438016528927,3825.785806451612,502.17582169920655
NOVA GAS TRANSMISSION LTD,Nova Gas Transmission Ltd.,2012,Alberta,486,1,2075864.291,268.81309600044966,14.545888632434227,4309212554648.9326,1,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,8,8.049436865030746,2012,Alberta,486,15.178818763504974,338.6180087707708,1.0,1,1,0.0,48,,,,0.5625571669209571,486,3835.3,3835.3,3digit,,97.21074380165288,GDP_DEFLATOR,97.21074380165288,3945.3458023379394,526.1552206069949
NOVA GAS TRANSMISSION LTD,Nova Gas Transmission Ltd.,2013,Alberta,486,1,2773173.874,343.17947019000866,14.835503385718068,7690493335436.167,1,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,9,33.59128947028069,2013,Alberta,486,15.178818763504974,338.6180087707708,1.0,1,1,0.0,48,,,,0.6321348224515075,486,3725.8,3725.8,3digit,,98.96694214876032,GDP_DEFLATOR,98.96694214876032,3764.6914405010443,736.6271360690631
NOVA GAS TRANSMISSION LTD,Nova Gas Transmission Ltd.,2014,Alberta,486,1,2770588.469,323.7740783232895,14.834570660216956,7676160464555.765,1,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,10,-0.0932290984073991,2014,Alberta,486,15.178818763504974,338.6180087707708,1.0,1,1,0.0,48,,,,0.6579735760916046,486,3963.3,3963.3,3digit,,100.82644628099173,GDP_DEFLATOR,100.82644628099173,3930.81393442623,704.8383655952454
NOVA GAS TRANSMISSION LTD,Nova Gas Transmission Ltd.,2015,Alberta,486,1,2847039.465,305.29437547916274,14.861790579366051,8105633715267.485,1,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,11,2.759377542186692,2015,Alberta,486,15.178818763504974,338.6180087707708,1.0,1,1,0.0,48,,,,0.6682598754443745,486,4338.4,4338.4,3digit,,100.0,GDP_DEFLATOR,100.0,4338.4,656.241809192329
NOVA GAS TRANSMISSION LTD,Nova Gas Transmission Ltd.,2016,Alberta,486,1,3115996.434,318.1907162478322,14.95205986248078,9709433776700.717,1,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,12,9.446899922056406,2016,Alberta,486,15.178818763504974,338.6180087707708,1.0,1,1,0.0,48,,,,0.6752116010814325,486,4312.4,4312.4,3digit,,100.72314049586777,GDP_DEFLATOR,100.72314049586777,4281.439179487179,727.7918249847069
NOVA GAS TRANSMISSION LTD,Nova Gas Transmission Ltd.,2017,Alberta,486,1,3384117.456,322.61930273160874,15.034604003823732,11452250956003.91,1,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,13,8.604663955144943,2017,Alberta,486,15.178818763504974,338.6180087707708,1.0,1,1,0.0,48,,,,0.6813373958309242,486,4667.3,4667.3,3digit,,103.30578512396696,GDP_DEFLATOR,103.30578512396696,4517.9464,749.0388677475235
NOVA GAS TRANSMISSION LTD,Nova Gas Transmission Ltd.,2018,Alberta,486,1,3909103.054,338.6180087707708,15.178818763504974,15281086686792.129,1,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,14,15.513220354370594,2018,Alberta,486,15.178818763504974,338.6180087707708,1.0,1,1,0.0,48,,,,0.7025427583192847,486,4944.8,4944.8,3digit,,105.06198347107438,GDP_DEFLATOR,105.06198347107438,4706.554965585055,830.5656860663208
NOVA GAS TRANSMISSION LTD,Nova Gas Transmission Ltd.,2019,Alberta,486,1,3981259.109,311.68009043723174,15.197108937451665,15850424092995.477,1,0.0,0.0,0.0,0,0.0,0,No,0,18.61764705882353,5683.862931715,1,15,1.845846835021825,2019,Alberta,486,15.178818763504974,338.6180087707708,1.0,1,1,0.0,48,,,,0.5862468688738101,486,5393.0,5393.0,3digit,,106.61157024793388,GDP_DEFLATOR,106.61157024793388,5058.550387596899,787.0355742154278
NOVA GAS TRANSMISSION LTD,Nova Gas Transmission Ltd.,2020,Alberta,486,1,3922696.743,294.74681610774064,15.18229017481069,15387549737542.809,1,0.0,0.0,0.0,0,0.0,0,No,0,27.72262773722628,8463.56232167781,2,16,-1.4709508825390127,2020,Alberta,486,15.178818763504974,338.6180087707708,1.0,1,1,0.0,48,,,,0.6261534587050772,486,5190.5,5190.5,3digit,,107.74793388429754,GDP_DEFLATOR,107.74793388429754,4817.261744966442,814.3001046390776
NOVA GAS TRANSMISSION LTD,Nova Gas Transmission Ltd.,2021,Alberta,486,1,4376392.821479999,295.83844878937884,15.291735614802402,19152814127901.67,1,0.0,0.0,0.0,0,0.0,0,No,0,35.76271186440678,10918.154784085313,2,17,11.56592283840483,2021,Alberta,486,15.178818763504974,338.6180087707708,1.0,1,1,0.0,48,,,,0.6235675796191871,486,5705.7,5705.7,3digit,,116.21900826446281,GDP_DEFLATOR,116.21900826446281,4909.437866666666,891.4244238009707
NOVA GAS TRANSMISSION LTD,Nova Gas Transmission Ltd.,2022,Alberta,486,1,5093300.0548,679.9159035613226,15.44343671560608,25941705448225.684,1,0.0,0.0,0.0,0,0.0,0,No,0,41.86507936507937,12781.173259147488,2,18,16.381235930223426,2022,Alberta,486,15.178818763504974,338.6180087707708,1.0,1,1,0.0,48,,,,0.6619924937014998,486,5907.5,5907.5,3digit,,125.3099173553719,GDP_DEFLATOR,125.3099173553719,4714.311624072548,1080.3910434754112
NOVA GAS TRANSMISSION LTD,Nova Gas Transmission Ltd.,2023,Alberta,486,1,4957864.5418,655.8620140633975,15.416485871766213,24580420814837.723,1,0.0,0.0,0.0,0,0.0,0,No,0,52.38064926798218,15991.517605461682,2,19,-2.659091581937412,2023,Alberta,486,15.178818763504974,338.6180087707708,1.0,1,1,0.0,48,,,,0.6622709241932626,486,5933.0,5933.0,3digit,,127.27272727272727,GDP_DEFLATOR,127.27272727272727,4661.642857142857,1063.5444828647167
NOVA SCOTIA POWER INCORPORATED,Nova Scotia Power Incorporated,2004,Nova Scotia,221,0,10520149.58,6537.557868420047,16.16880307885961,110673547185574.16,1,1.6666666666666663,5.0,1.584261377647319e-07,1,0.980829253011726,0,No,0,0.0,0.0,5,0,,2004,Nova Scotia,221,15.744260641359244,3945.336346111946,1.0,1,1,1.6666666666666663,22,938.2820759324728,11212.139557866947,947.0,0.9907941667713548,221,,947.0,2digit,221.0,73.3904192584215,ELECTRIC_PRICE,81.50826446280992,1290.359163456247,8152.884776531223
NOVA SCOTIA POWER INCORPORATED,Nova Scotia Power Incorporated,2005,Nova Scotia,221,0,10585347.7,7085.392521279241,16.174981404852147,112049585929895.28,1,0.0,0.0,1.3383279480433756e-07,1,0.8823891801984735,0,No,0,0.0,0.0,5,1,0.6197451804672793,2005,Nova Scotia,221,15.744260641359244,3945.336346111946,1.0,1,1,1.4166666666666663,22,887.0768642707229,11932.84159056763,887.9,0.9990729409513716,221,,887.9,2digit,221.0,79.57831811939575,ELECTRIC_PRICE,84.0909090909091,1115.7561770378643,9487.15133094959
NOVA SCOTIA POWER INCORPORATED,Nova Scotia Power Incorporated,2006,Nova Scotia,221,0,9704074.12,6377.587175166601,16.088056470713735,94169054526453.77,1,2.5,5.0,3.817125282495953e-07,1,1.5484486408076708,0,No,0,0.0,0.0,5,2,-8.325409849314635,2006,Nova Scotia,221,15.744260641359244,3945.336346111946,1.0,1,1,3.7041666666666666,22,891.4810946546116,10885.339216037632,892.9,0.9984109022898552,221,,892.9,2digit,221.0,79.05323531787704,ELECTRIC_PRICE,86.2603305785124,1129.4920396484777,8591.538301606904
NOVA SCOTIA POWER INCORPORATED,Nova Scotia Power Incorporated,2007,Nova Scotia,221,0,10136577.36,6065.819690221305,16.131661059339468,102750200575264.56,1,0.0,0.0,3.106119111852432e-07,1,1.4227568668626929,0,No,0,0.0,0.0,5,3,4.456924325305955,2007,Nova Scotia,221,15.744260641359244,3945.336346111946,1.0,1,1,3.1485416666666666,22,970.6134018145284,10443.475580545266,972.0,0.9985734586569224,221,,972.0,2digit,221.0,78.45544874384038,ELECTRIC_PRICE,89.04958677685951,1238.9196869851728,8181.787299438815
NOVA SCOTIA POWER INCORPORATED,Nova Scotia Power Incorporated,2008,Nova Scotia,221,0,9769599.0932,5924.64601862004,16.094786091062492,95445066441854.28,1,0.0,0.0,2.739375885474607e-07,1,1.3018960443853969,0,No,0,0.0,0.0,5,4,-3.620337060200751,2008,Nova Scotia,221,15.744260641359244,3945.336346111946,1.0,1,1,2.6762604166666666,22,961.3,10162.903456985332,961.3,1.0,221,,961.3,2digit,221.0,79.92568058809273,ELECTRIC_PRICE,92.66528925619836,1202.7423387911867,8122.7697555063305
NOVA SCOTIA POWER INCORPORATED,Nova Scotia Power Incorporated,2009,Nova Scotia,221,0,9350669.951,6017.917274690197,16.050958658155523,87435028532534.33,1,0.0,0.0,2.4327896996550364e-07,1,1.186263319253344,0,No,0,0.0,0.0,5,5,-4.288089390398742,2009,Nova Scotia,221,15.744260641359244,3945.336346111946,1.0,1,1,2.2748213541666664,22,859.3,10881.729257535202,859.3,1.0,221,,859.3,2digit,221.0,77.46183051942805,ELECTRIC_PRICE,90.49586776859503,1109.3205443737618,8429.186675054934
NOVA SCOTIA POWER INCORPORATED,Nova Scotia Power Incorporated,2010,Nova Scotia,221,0,9238116.249,6125.308150575392,16.03884866192505,85342791830037.83,1,1.25,5.0,3.446155109150399e-07,1,1.431171677943979,0,No,0,0.0,0.0,5,6,-1.2036966611997937,2010,Nova Scotia,221,15.744260641359244,3945.336346111946,1.0,1,1,3.183598151041666,22,899.2,10273.705792927043,899.2,1.0,221,,899.2,2digit,221.0,82.51070361095401,ELECTRIC_PRICE,93.07851239669421,1089.798002741336,8476.906936663447
