company_id,company_name,year,province,naics_code_3digit,multi_province_dummy,total_emissions_co2e,intensity_co2e_per_m_gdp,ln_emissions,emissions_squared,high_emitter,green_patent_stock,green_patent_count,unique_patents,green_patent_intensity,has_green_patents,ln_green_patents,cfd_participant,cfd_type,exposure_cfd_it,carbon_price_real_2015,exposure_price_it,num_facilities,company_age,emissions_growth_pct,year_fe,province_fe,naics_fe
CANADIAN MIST DISTILLERS LTD,Canadian Mist Distillers Ltd.,2018,Ontario,312,0,12159.49,9.75586065071132,9.405947450760925,147853197.0601,0,52.879458105929714,9.27777777777778,21.0,0.0043488220398988,1,3.9867492940663776,0,No,0,0.0,0.0,1,1,11.226784093902765,2018,Ontario,312
CANADIAN MIST DISTILLERS LTD,Canadian Mist Distillers Ltd.,2019,Ontario,312,0,12250.89,11.288289021788716,9.413435489786343,150084305.79209998,0,51.61420605670692,6.666666666666667,15.0,0.0042130984815557,1,3.962986160403109,0,No,0,18.61764705882353,118.3320578936591,1,2,0.7516762627379991,2019,Ontario,312
CANADIAN NATURAL RESOURCES LIMITED,Canadian Natural Resources Limited,2004,Alberta,211,1,1726895.0818599998,479.0230280127888,14.361836182683744,2982166623752.2554,1,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,4,0,,2004,Alberta,211
CANADIAN NATURAL RESOURCES LIMITED,Canadian Natural Resources Limited,2005,Alberta,211,1,2028399.19093,350.5173018199339,14.522757957031374,4114403277765.4785,1,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,3,1,17.459318301217053,2005,Alberta,211
CANADIAN NATURAL RESOURCES LIMITED,Canadian Natural Resources Limited,2006,Alberta,211,1,2763852.70494,402.3657966938974,14.832136533720732,7638881774604.155,1,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,4,2,36.25782919351306,2006,Alberta,211
CANADIAN NATURAL RESOURCES LIMITED,Canadian Natural Resources Limited,2007,Alberta,211,1,2616879.115,211.91685138185463,14.777493370375081,6848056302523.185,1,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,2,3,-5.31770704268375,2007,Alberta,211
CANADIAN NATURAL RESOURCES LIMITED,Canadian Natural Resources Limited,2008,Alberta,211,1,3436219.4371,180.9883512762586,15.049882715179768,11807604019903.842,1,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,3,4,31.309826938643283,2008,Alberta,211
CANADIAN NATURAL RESOURCES LIMITED,Canadian Natural Resources Limited,2009,Alberta,211,1,6185192.69791,326.75191713870737,15.637668880684556,38256608710279.18,1,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,9,5,79.99993338987679,2009,Alberta,211
CANADIAN NATURAL RESOURCES LIMITED,Canadian Natural Resources Limited,2010,Alberta,211,1,6753898.96001,312.832282187613,15.725630667856151,45615151162024.16,1,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,9,6,9.19464097362994,2010,Alberta,211
CANADIAN NATURAL RESOURCES LIMITED,Canadian Natural Resources Limited,2011,Alberta,211,1,5179536.8935,290.7118770409086,15.460226400507205,26827602431127.633,1,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,8,7,-23.310417816905993,2011,Alberta,211
CANADIAN NATURAL RESOURCES LIMITED,Canadian Natural Resources Limited,2012,Alberta,211,1,7758528.82141,344.53886144718126,15.86430341820648,60194769472649.65,1,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,9,8,49.791940494650724,2012,Alberta,211
CANADIAN NATURAL RESOURCES LIMITED,Canadian Natural Resources Limited,2013,Alberta,211,1,8378085.02504,326.1156250955851,15.94113004840489,70192308686799.49,1,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,11,9,7.985485623515465,2013,Alberta,211
CANADIAN NATURAL RESOURCES LIMITED,Canadian Natural Resources Limited,2014,Alberta,211,1,7602704.33226,273.1602624099396,15.844014706687183,57801113163764.97,1,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,12,10,-9.254867794520838,2014,Alberta,211
CANADIAN NATURAL RESOURCES LIMITED,Canadian Natural Resources Limited,2015,Alberta,211,1,8322468.9769,444.18280273268834,15.93446964096311,69263489871462.94,1,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,11,11,9.467218678830847,2015,Alberta,211
CANADIAN NATURAL RESOURCES LIMITED,Canadian Natural Resources Limited,2016,Alberta,211,1,8629111.61363,481.3664901320018,15.970652232005587,74461567240484.16,1,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,11,12,3.6845152271654413,2016,Alberta,211
CANADIAN NATURAL RESOURCES LIMITED,Canadian Natural Resources Limited,2017,Alberta,211,1,11624881.6499,453.47091705713456,16.268658414754483,135137873374181.77,1,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,98,13,34.71701573007899,2017,Alberta,211
CANADIAN NATURAL RESOURCES LIMITED,Canadian Natural Resources Limited,2018,Alberta,211,1,11984914.94209,433.7547997609076,16.2991594122332,143638186169132.12,1,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,77,14,3.0970921084009007,2018,Alberta,211
CANADIAN NATURAL RESOURCES LIMITED,Canadian Natural Resources Limited,2019,Alberta,211,1,14460026.4496,420.8309090961444,16.486898673005676,209092364923131.6,1,0.0,0.0,0.0,0.0,0,0.0,0,No,0,18.61764705882353,8418.133743429338,90,15,20.651890476232083,2019,Alberta,211
CANADIAN NATURAL RESOURCES LIMITED,Canadian Natural Resources Limited,2020,Alberta,211,1,15105188.17114,580.7404682702237,16.530548896467618,228166709685547.78,1,0.0,0.0,0.0,0.0,0,0.0,0,No,0,27.72262773722628,12535.03126758821,84,16,4.461691157956671,2020,Alberta,211
CANADIAN NATURAL RESOURCES LIMITED,Canadian Natural Resources Limited,2021,Alberta,211,1,15193396.62229,352.60539418008875,16.53637152449725,230839300922213.2,1,0.0,0.0,0.0,0.0,0,0.0,0,No,0,35.76271186440678,16170.42639980777,84,17,0.5839612863514754,2021,Alberta,211
CANADIAN NATURAL RESOURCES LIMITED,Canadian Natural Resources Limited,2022,Alberta,211,1,15824666.08485,875.2165174979186,16.577080488480966,250420056697001.84,1,0.0,0.0,0.0,0.0,0,0.0,0,No,0,41.86507936507937,18929.6658251718,94,18,4.1548935912979035,2022,Alberta,211
CANADIAN NATURAL RESOURCES LIMITED,Canadian Natural Resources Limited,2023,Alberta,211,1,15948560.04202,859.8438793382685,16.584879166324093,254356567413917.0,1,0.0,0.0,0.0,0.0,0,0.0,0,No,0,52.38064926798218,23684.373740265863,98,19,0.782916723207272,2023,Alberta,211
CANADIAN NATURAL UPGRADING LTD,Canadian Natural Upgrading Ltd,2017,Alberta,211,0,1870928.6693,460.1846422283202,14.44194601465126,3500374085608.6685,1,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,3,0,,2017,Alberta,211
CANADIAN NATURAL UPGRADING LTD,Canadian Natural Upgrading Ltd,2018,Alberta,211,0,1851600.0448,439.7673017123509,14.431561252407834,3428422725903.3623,1,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,3,1,-1.0331032292765996,2018,Alberta,211
CANADIAN NATURAL UPGRADING LTD,Canadian Natural Upgrading Ltd,2019,Alberta,211,0,1892221.2738,425.9442719554454,14.453262502560431,3580501349021.295,1,0.0,0.0,0.0,0.0,0,0.0,0,No,0,18.61764705882353,8418.133743429338,3,2,2.1938446758024144,2019,Alberta,211
CANADIAN NATURAL UPGRADING LTD,Canadian Natural Upgrading Ltd,2020,Alberta,211,0,1841633.8083,597.753562053172,14.426164217889724,3391615083873.561,1,0.0,0.0,0.0,0.0,0,0.0,0,No,0,27.72262773722628,12535.03126758821,3,3,-2.673443439223644,2020,Alberta,211
CANADIAN NATURAL UPGRADING LTD,Canadian Natural Upgrading Ltd,2021,Alberta,211,0,2059382.67165,362.342725977657,14.537917307480532,4241056988292.2915,1,0.0,0.0,0.0,0.0,0,0.0,0,No,0,35.76271186440678,16170.42639980777,3,4,11.823678647114022,2021,Alberta,211
CANADIAN NATURAL UPGRADING LTD,Canadian Natural Upgrading Ltd,2022,Alberta,211,0,2061524.6114,893.6388570102554,14.538956854724002,4249883723407.9214,1,0.0,0.0,0.0,0.0,0,0.0,0,No,0,41.86507936507937,18929.6658251718,2,5,0.10400882650352106,2022,Alberta,211
CANADIAN NATURAL UPGRADING LTD,Canadian Natural Upgrading Ltd,2023,Alberta,211,0,1833978.6511,878.1389330539952,14.421998836371671,3363477692690.575,1,0.0,0.0,0.0,0.0,0,0.0,0,No,0,52.38064926798218,23684.373740265863,2,6,-11.037751334216262,2023,Alberta,211
CANADIAN NUCLEAR LABORATORIES,Canadian Nuclear Laboratories,2017,Ontario,541,0,33519.8561,0.3104498814117113,10.419923094246013,1123580752.9647071,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,,,1,0,,2017,Ontario,541
CANADIAN NUCLEAR LABORATORIES,Canadian Nuclear Laboratories,2018,Ontario,541,0,30910.86221,0.2685385299385959,10.338895279510075,955481402.565606,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,,,1,1,-7.783428073845455,2018,Ontario,541
CANADIAN NUCLEAR LABORATORIES,Canadian Nuclear Laboratories,2019,Ontario,541,0,29492.464,0.2425871710518469,10.291923958457986,869805432.791296,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,,,1,2,-4.588672423188289,2019,Ontario,541
CANADIAN NUCLEAR LABORATORIES,Canadian Nuclear Laboratories,2020,Ontario,541,0,26555.113,0.2196705209338291,10.187015244988906,705174026.442769,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,,,1,3,-9.959666306619885,2020,Ontario,541
CANADIAN NUCLEAR LABORATORIES,Canadian Nuclear Laboratories,2021,Ontario,541,0,24143.919,0.1765724943537421,10.091829243570187,582928824.6785611,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,,,1,4,-9.07996136186654,2021,Ontario,541
CANADIAN NUCLEAR LABORATORIES,Canadian Nuclear Laboratories,2022,Ontario,541,0,26850.126,0.3738722895012809,10.198063035742981,720929266.215876,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,,,1,5,11.208648438557134,2022,Ontario,541
CANADIAN NUCLEAR LABORATORIES,Canadian Nuclear Laboratories,2023,Ontario,541,0,25063.498,0.3357754394343437,10.129207701569653,628178931.996004,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,,,1,6,-6.654076781613616,2023,Ontario,541
CANADIAN ROYALTIES INC,Canadian Royalties Inc.,2013,Quebec,212,0,61784.39,67.59757290006277,11.03142220773007,3817310847.6721,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,0,,2013,Quebec,212
CANADIAN ROYALTIES INC,Canadian Royalties Inc.,2014,Quebec,212,0,63706.46,65.65760490963778,11.062056946163212,4058513045.7316,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,1,3.1109314181138714,2014,Quebec,212
CANADIAN ROYALTIES INC,Canadian Royalties Inc.,2015,Quebec,212,0,79834.92,63.68007208076664,11.287728807475174,6373614451.4064,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,2,25.31683600061909,2015,Quebec,212
CANADIAN ROYALTIES INC,Canadian Royalties Inc.,2016,Quebec,212,0,98440.41,61.95192390660237,11.497216827848167,9690514320.968102,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,3,23.304952269007106,2016,Quebec,212
CANADIAN ROYALTIES INC,Canadian Royalties Inc.,2017,Quebec,212,0,94844.954,61.75920133079637,11.460009317626763,8995565299.262115,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,4,-3.6524187577032685,2017,Quebec,212
CANADIAN ROYALTIES INC,Canadian Royalties Inc.,2018,Quebec,212,0,104392.1584,59.048945253790585,11.555919419716274,10897722735.41069,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,5,10.066117381426531,2018,Quebec,212
CANADIAN ROYALTIES INC,Canadian Royalties Inc.,2019,Quebec,212,0,110315.8456,58.12306672896951,11.611111918874924,12169585790.443039,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,18.61764705882353,1185.5731066801554,1,6,5.674456099760072,2019,Quebec,212
CANADIAN ROYALTIES INC,Canadian Royalties Inc.,2020,Quebec,212,0,103793.1746,48.42316892954934,11.550165126751779,10773023093.546085,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,27.72262773722628,1765.3789325748298,1,7,-5.912723566160116,2020,Quebec,212
CANADIAN ROYALTIES INC,Canadian Royalties Inc.,2021,Quebec,212,0,117443.4615,41.341800675503485,11.673720832738471,13792966649.101984,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,35.76271186440678,2277.3720693291125,1,8,13.151430190478063,2021,Quebec,212
CANADIAN ROYALTIES INC,Canadian Royalties Inc.,2022,Quebec,212,0,129624.0617,132.38979493112947,11.772401421520144,16802397371.605408,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,41.86507936507937,2665.97127163527,1,9,10.37145878061505,2022,Quebec,212
CANADIAN ROYALTIES INC,Canadian Royalties Inc.,2023,Quebec,212,0,134260.136,123.9849909987324,11.807541958651644,18025784118.738495,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,52.38064926798218,3335.603521022462,1,10,3.5765537965703142,2023,Quebec,212
CANAPORT LNG LIMITED PARTNERSHIP,Canaport Lng Limited Partnership,2010,New Brunswick,221,0,49124.32548,2960.397439586749,10.802129974696687,2413199353.8649774,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,0,,2010,New Brunswick,221
CANAPORT LNG LIMITED PARTNERSHIP,Canaport Lng Limited Partnership,2011,New Brunswick,221,0,79249.50422,2439.758763881616,11.280369054116763,6280483919.115798,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,1,61.324361089222236,2011,New Brunswick,221
CANAPORT LNG LIMITED PARTNERSHIP,Canaport Lng Limited Partnership,2012,New Brunswick,221,0,55057.129,2176.780343547878,10.916144797007712,3031287453.722641,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,2,-30.52684740189785,2012,New Brunswick,221
CANAPORT LNG LIMITED PARTNERSHIP,Canaport Lng Limited Partnership,2013,New Brunswick,221,0,155876.9292,2081.364852720651,11.956828474786525,24297617056.821815,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,3,183.1185207641321,2013,New Brunswick,221
CANAPORT LNG LIMITED PARTNERSHIP,Canaport Lng Limited Partnership,2014,New Brunswick,221,0,17215.04646,2031.406393017122,9.753597161610285,296357824.6199586,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,4,-88.95600102699483,2014,New Brunswick,221
CANAPORT LNG LIMITED PARTNERSHIP,Canaport Lng Limited Partnership,2019,New Brunswick,221,0,14495.51334,1323.28184865558,9.581663440183346,210119906.99011794,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,18.61764705882353,34282.58354886307,1,9,-15.797419578965233,2019,New Brunswick,221
CANAPORT LNG LIMITED PARTNERSHIP,Canaport Lng Limited Partnership,2020,New Brunswick,221,0,18207.24053,888.6536899966696,9.809629546966221,331503607.71727467,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,27.72262773722628,51048.51856910997,1,10,25.606041696761327,2020,New Brunswick,221
CANBRIAM ENERGY INC,Canbriam Energy Inc.,2016,British Columbia,211,0,72795.91024,330.2693171403688,11.195428791525858,5299244547.670136,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,0,,2016,British Columbia,211
CANBRIAM ENERGY INC,Canbriam Energy Inc.,2017,British Columbia,211,0,96614.9119,411.3097820743349,11.478498726097547,9334441201.444763,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,2,1,32.7202470323833,2017,British Columbia,211
CANBRIAM ENERGY INC,Canbriam Energy Inc.,2018,British Columbia,211,0,124462.0034,339.8299442771283,11.731763789279904,15490790290.341612,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,2,2,28.822767575281503,2018,British Columbia,211
CANCARB LTD,Cancarb Ltd.,2004,Alberta,325,0,128971.964,916.9504284342476,11.767358079983211,16633767498.017298,0,79.90670520833334,21.5,44.0,0.0006195664757678,1,4.3932967033039505,0,No,0,0.0,0.0,1,0,,2004,Alberta,325
CANCARB LTD,Cancarb Ltd.,2005,Alberta,325,0,133658.46,712.6702459571545,11.803050500955148,17864583929.571598,0,89.92069942708333,22.0,44.0,0.0006727647425167,1,4.5099876917295365,0,No,0,0.0,0.0,1,1,3.6337323668266253,2005,Alberta,325
CANCARB LTD,Cancarb Ltd.,2006,Alberta,325,0,127349.2709,770.4956550783762,11.754696607613822,16217836798.761587,0,95.8492611796875,19.416666666666668,41.0,0.0007526486842233,1,4.5731557613230045,0,No,0,0.0,0.0,1,2,-4.72038141094846,2006,Alberta,325
CANCARB LTD,Cancarb Ltd.,2007,Alberta,325,0,126276.6345,622.9087235308613,11.746238210314027,15945788420.646591,0,101.97187200273436,20.5,44.0,0.0008075276349143,1,4.634455863582401,0,No,0,0.0,0.0,1,3,-0.842279184183381,2007,Alberta,325
CANCARB LTD,Cancarb Ltd.,2008,Alberta,325,0,121010.2307,650.4095065514636,11.703638635974247,14643475934.067223,0,114.37609120232422,27.7,60.0,0.0009451770361952,1,4.748197150653257,0,No,0,0.0,0.0,1,4,-4.170529109247045,2008,Alberta,325
CANCARB LTD,Cancarb Ltd.,2009,Alberta,325,0,96307.21014,743.9889622187736,11.475308850019225,9275078724.950117,0,124.4196775219756,27.2,56.0,0.0012919040780135,1,4.8316655339265555,0,No,0,0.0,0.0,1,5,-20.413993442622203,2009,Alberta,325
CANCARB LTD,Cancarb Ltd.,2010,Alberta,325,0,106086.8754,577.9551964181744,11.572023042860101,11254425132.135126,0,135.09005922701257,29.33333333333333,58.0,0.0012733908762762,1,4.913316866776868,0,No,0,0.0,0.0,1,6,10.15465534281752,2010,Alberta,325
CANCARB LTD,Cancarb Ltd.,2011,Alberta,325,0,137485.2165,523.7817527527279,11.83127894742767,18902184756.051876,0,143.86226462867498,29.035714285714285,63.0,0.0010463835188321,1,4.975783391867922,0,No,0,0.0,0.0,1,7,29.596819570387687,2011,Alberta,325
CANCARB LTD,Cancarb Ltd.,2012,Alberta,325,0,143456.2345,580.7392696099214,11.873792252344193,20579691216.918987,0,144.31625826770704,22.03333333333333,46.0,0.0010059950253866,1,4.978912458794886,0,No,0,0.0,0.0,1,8,4.3430254917625755,2012,Alberta,325
CANCARB LTD,Cancarb Ltd.,2013,Alberta,325,0,163147.6172,533.39812921102,12.00241682634963,26617144998.03774,0,155.95215286088433,33.28333333333333,72.0,0.0009558959887823,1,5.055941000052022,0,No,0,0.0,0.0,1,9,13.726404271401682,2013,Alberta,325
CANCARB LTD,Cancarb Ltd.,2014,Alberta,325,0,158735.5661,546.5593113774524,11.975001290182085,25196979945.087467,0,166.30932993175168,33.75,70.0,0.0010477130867255,1,5.119844374111171,0,No,0,0.0,0.0,1,10,-2.704330701067703,2014,Alberta,325
CANCARB LTD,Cancarb Ltd.,2015,Alberta,325,0,151461.0671,489.685895804905,11.928090490402493,22940454847.070698,0,170.73197806103653,29.36904761904762,63.0,0.0011272334292238,1,5.145934994365564,0,No,0,0.0,0.0,1,11,-4.582778251105513,2015,Alberta,325
CANCARB LTD,Cancarb Ltd.,2016,Alberta,325,0,151141.8145,490.79980707012805,11.925980460208923,22843848090.352413,0,165.62218135188104,20.5,43.0,0.0010958064907437,1,5.115728862238051,0,No,0,0.0,0.0,1,12,-0.21078195612420636,2016,Alberta,325
CANCARB LTD,Cancarb Ltd.,2017,Alberta,325,0,143777.2867,523.3979202030545,11.876027716345012,20671908170.813995,0,171.44552081576555,30.666666666666668,65.0,0.0011924381434008,1,5.150081365231466,0,No,0,0.0,0.0,1,13,-4.872594539349007,2017,Alberta,325
CANCARB LTD,Cancarb Ltd.,2018,Alberta,325,0,154568.3958,512.9909757860083,11.94839843823014,23891388980.185455,0,176.2120260267341,30.48333333333333,65.0,0.0011400262331423,1,5.177346902836147,0,No,0,0.0,0.0,1,14,7.5054338189844305,2018,Alberta,325
CANCARB LTD,Cancarb Ltd.,2019,Alberta,325,0,159000.5906,536.1974648133964,11.976669484925916,25281187811.148808,0,172.78022212272396,23.0,49.0,0.0010866640272889,1,5.157791409593716,0,No,0,18.61764705882353,9116.799177779556,1,15,2.86746509663911,2019,Alberta,325
CANCARB LTD,Cancarb Ltd.,2020,Alberta,325,0,150025.3215,583.2016103803638,11.91856603435083,22507597091.17836,0,177.61318880431537,30.75,67.0,0.0011838880732164,1,5.1852225112048425,0,No,0,27.72262773722628,13575.379797569558,1,16,-5.6448023659102065,2020,Alberta,325
CANCARB LTD,Cancarb Ltd.,2021,Alberta,325,0,159872.3131,505.6396724617928,11.98213698745722,25559156495.94443,0,176.5045438170014,25.53333333333333,54.0,0.0011040344659715,1,5.178996207556844,0,No,0,35.76271186440678,17512.495595734745,1,17,6.563553073272366,2021,Alberta,325
CANCARB LTD,Cancarb Ltd.,2022,Alberta,325,0,178190.0981,1079.542400776817,12.090611838225621,31751711060.887623,0,173.04552891111786,23.016666666666666,48.0,0.0009711287594331,1,5.159316925396138,0,No,0,41.86507936507937,20500.738891832338,1,18,11.457759411125945,2022,Alberta,325
CANCARB LTD,Cancarb Ltd.,2023,Alberta,325,0,136774.442,1121.3799379044328,11.826095750511525,18707247984.411366,0,153.00536624111683,5.916666666666667,12.0,0.0011186692777084,1,5.036987447528069,0,No,0,52.38064926798218,25650.0651596344,1,19,-23.242400414841,2023,Alberta,325
CANEXUS CHEMICALS CANADA LIMITED PARTNERSHIP,Canexus Chemicals Canada Limited Partnership,2010,British Columbia,325,0,17711.68,8.38055366026537,9.78203604626205,313703608.4224,0,66.71064907219326,11.566666666666666,26.0,0.0037664777746771,1,4.215243465512652,0,No,0,,,1,0,,2010,British Columbia,325
CANFOR (WHITECOURT) FOREST PRODUCTS LTD,Canfor (Whitecourt) Forest Products Ltd.,2022,Alberta,321,0,32952.1232,37.80947886198294,10.402841321478194,1085842423.3879783,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,41.86507936507937,761.2537511127623,1,0,,2022,Alberta,321
CANFOR PULP LIMITED PARTNERSHIP,Canfor Pulp Limited Partnership,2006,British Columbia,322,0,141587.9229,178.74009204082304,11.860683229074434,20047139911.136345,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,0,,2006,British Columbia,322
CANFOR PULP LIMITED PARTNERSHIP,Canfor Pulp Limited Partnership,2007,British Columbia,322,0,139921.5203,216.98636955439883,11.84884412196594,19578031843.063313,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,1,-1.1769383757235685,2007,British Columbia,322
CANFOR PULP LIMITED PARTNERSHIP,Canfor Pulp Limited Partnership,2008,British Columbia,322,0,125044.8172,238.39294835820365,11.736435486725942,15636206308.581417,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,2,-10.632176571626339,2008,British Columbia,322
CANFOR PULP LIMITED PARTNERSHIP,Canfor Pulp Limited Partnership,2010,British Columbia,322,0,193536.5228,240.4088597221367,12.173226688931711,37456385657.51492,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,2,4,54.77372603972266,2010,British Columbia,322
CANFOR PULP LIMITED PARTNERSHIP,Canfor Pulp Limited Partnership,2011,British Columbia,322,0,327992.7984,231.2363421728417,12.700749979870462,107579275802.26306,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,2,5,69.4733343633267,2011,British Columbia,322
CANFOR PULP LIMITED PARTNERSHIP,Canfor Pulp Limited Partnership,2012,British Columbia,322,0,274806.0987,285.2842475174179,12.523824671238314,75518391882.71413,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,2,6,-16.215813261587776,2012,British Columbia,322
CANFOR PULP LTD,Canfor Pulp Ltd.,2013,British Columbia,322,0,263849.2241,277.9649853952395,12.483136888179672,69616413058.17201,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,2,0,,2013,British Columbia,322
CANFOR PULP LTD,Canfor Pulp Ltd.,2014,British Columbia,322,0,312048.3835,241.1934436242084,12.65091673471531,97374193644.96307,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,2,1,18.267690407053205,2014,British Columbia,322
CANFOR PULP LTD,Canfor Pulp Ltd.,2015,British Columbia,322,0,371415.99399,222.28492445229872,12.825080683423678,137949840591.5797,1,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,3,2,19.025129957130503,2015,British Columbia,322
CANFOR PULP LTD,Canfor Pulp Ltd.,2016,British Columbia,322,0,380372.23528,249.1871426295148,12.848908247766886,144683037371.9037,1,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,3,3,2.411377386791047,2016,British Columbia,322
CANFOR PULP LTD,Canfor Pulp Ltd.,2017,British Columbia,322,0,412859.9113,297.8394550163521,12.930866038707908,170453306358.64386,1,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,3,4,8.541021927135418,2017,British Columbia,322
CANFOR PULP LTD,Canfor Pulp Ltd.,2018,British Columbia,322,0,390834.9371,245.76609333362896,12.876043152701822,152751948057.96094,1,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,3,5,-5.334733064939257,2018,British Columbia,322
CANFOR PULP LTD,Canfor Pulp Ltd.,2019,British Columbia,322,0,446525.7983,327.35035419408194,13.009254696086673,199385288547.4523,1,0.0,0.0,0.0,0.0,0,0.0,0,No,0,18.61764705882353,4138.422269950149,3,6,14.24920239045846,2019,British Columbia,322
CANFOR PULP LTD,Canfor Pulp Ltd.,2020,British Columbia,322,0,462231.8718,364.199606096728,13.043824094587734,213658303307.73166,1,0.0,0.0,0.0,0.0,0,0.0,0,No,0,27.72262773722628,6162.322212188543,3,7,3.5173944170293625,2020,British Columbia,322
CANFOR PULP LTD,Canfor Pulp Ltd.,2021,British Columbia,322,0,465934.3737,337.0984820638532,13.05180222044319,217094840595.21124,1,0.0,0.0,0.0,0.0,0,0.0,0,No,0,35.76271186440678,7949.511704988988,3,8,0.8010053234931425,2021,British Columbia,322
CANFOR PULP LTD,Canfor Pulp Ltd.,2022,British Columbia,322,0,451708.91372,685.7497817724686,13.020795468977676,204040942734.10242,1,0.0,0.0,0.0,0.0,0,0.0,0,No,0,41.86507936507937,9305.976003856156,3,9,-3.0531037809112815,2022,British Columbia,322
CANFOR PULP LTD,Canfor Pulp Ltd.,2023,British Columbia,322,0,432869.678859,736.9860077109463,12.97819429923272,187376158875.49377,1,0.0,0.0,0.0,0.0,0,0.0,0,No,0,52.38064926798218,11643.428665295774,3,10,-4.1706582023922305,2023,British Columbia,322
CANFORPULP LIMITED PARTNERSHIP,Canforpulp Limited Partnership,2006,British Columbia,322,0,105656.9478,178.74009204082304,11.567962247853174,11163390618.411924,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,0,,2006,British Columbia,322
CANFORPULP LIMITED PARTNERSHIP,Canforpulp Limited Partnership,2007,British Columbia,322,0,110556.9684,216.98636955439883,11.613295263289972,12222843261.798597,0,0.0,0.0,0.0,0.0,0,0.0,0,No,0,0.0,0.0,1,1,4.637670027412999,2007,British Columbia,322
